bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
11521,186513,0,A,"[243611, 222803, 65632, 86532, 97431, 176588, 30286, 168198, 26282, 150166]","[186513, 28495, 49378, 228469, 197106, 119808, 27161, 134873, 175772, 106482]","1. Big Apple Dreamin' (Hippo) - Alice Cooper - Muscle Of Love; 2. The Schuyler Sisters - Renée Elise Goldsberry - Hamilton; 3. Summer in the City - Remastered - The Lovin' Spoonful - Hums Of The Lovin' Spoonful; 4. Empire State Of Mind - JAY Z - The Blueprint 3; 5. Take The ""A"" Train - Duke Ellington - Toute La Musique En 10 CD; 6. The Boxer - Simon & Garfunkel - Bridge Over Troubled Water; 7. New York State of Mind - Barbra Streisand - Partners; 8. Bleecker Street - Simon & Garfunkel - Wednesday Morning, 3 A.M.; 9. Strangers In The Night - Frank Sinatra - Strangers In The Night; 10. Across 110th Street - Bobby Womack - Midnight Mover: The Bobby Womack Story","A. Breakfast At Tiffany's - Deep Blue Something - Home; B. Breakfast At Tiffany's - Deep Blue Something - 11th Song; C. Tu Veras Que Rico Es - Justo Betancourt - Leguleya No; D. 我愛他 - Della - 夜貓; E. Off The Record with Charla Corn - Aaron Watson - Real Good Time; F. Purple Rain - Various Artists - Striptease Music; G. Breakfast at Tiffanys - Deep Blue Something - Radio WoodStock 25th Anniversary; H. Swamp Of Love - King Tuff - King Tuff; I. Let The Good Times Roll - Natural Child - Hard In Heaven; J. Now You're Gone - Radio Edit - Basshunter - LOL <(^^,)>",2,A,A,1,0.52,1.0
1189,148148,8,I,"[112459, 177003, 127268, 226463, 198056, 36368, 122016, 68271, 34371, 65803]","[15875, 178487, 241172, 84328, 58868, 145495, 227309, 143720, 148148, 81621]","1. Don't Stop Me Now - Remastered - Queen - Jazz; 2. Walk Like an Egyptian - The Bangles - Different Light; 3. Hey, Soul Sister - Train - Save Me, San Francisco (Golden Gate Edition); 4. Pour Some Sugar On Me (2012) - Def Leppard - Pour Some Sugar On Me (2012); 5. Summer Of '69 - Bryan Adams - Reckless; 6. Since U Been Gone - Kelly Clarkson - Breakaway; 7. Super Bass - Nicki Minaj - Pink Friday; 8. Crazy In Love - Beyoncé - Dangerously In Love (Alben für die Ewigkeit); 9. Rich Girl - Gwen Stefani - Love Angel Music Baby; 10. Toxic - Britney Spears - In The Zone",A. I Just Wanna See - Smash Mouth - Astro Lounge; B. You Are My Number One - Radio Mix #2/album version - Smash Mouth - Get The Picture; C. Waste - Smash Mouth - Astro Lounge; D. Radio - Smash Mouth - Astro Lounge; E. Hot - Smash Mouth - Get The Picture; F. Stoned - Smash Mouth - Astro Lounge; G. Can't Get Enough Of You Baby - Smash Mouth - Astro Lounge; H. Holiday In My Head - Smash Mouth - Smash Mouth; I. All Star - Smash Mouth - Astro Lounge; J. I'm A Believer - Smash Mouth - Smash Mouth,9,I,I,1,0.52,1.0
16923,188954,7,H,"[172081, 155121, 84931, 189383, 109500, 154469, 41961, 68082, 139947, 43123]","[73272, 99430, 236506, 202174, 119830, 108011, 239330, 188954, 238592, 248751]","1. Friends (feat. Bon Iver) - Francis and the Lights - Farewell, Starlite!; 2. Waves - Kanye West - The Life Of Pablo; 3. Playing with Fire - Nick Leng - Drivers; 4. You Can Fall in Love With Anyone - Jamaican Queens - Downers; 5. 10 d E A T h b R E a s T ⚄ ⚄ - Extended Version - Bon Iver - 22/10; 6. La Loose - Waxahatchee - Ivy Tripp; 7. Barricade (Matter of Fact) - Yumi Zouma - Yoncalla; 8. Higher - Carly Rae Jepsen - EMOTION SIDE B +; 9. Manhattan - Blossom Dearie - Once Upon A Summertime; 10. Closer - The Chainsmokers - Closer","A. Pyramids - DVBBS - We Were Young; B. Call - Francesco Yates - Francesco Yates; C. Philosophize In It! Chemicalize With It! - Kishi Bashi - Lighght; D. Get To You - A Boogie Wit da Hoodie - The Bigger Artist; E. Hotel - Kita Alexander - Hotel; F. Heaven - Amber Run - 5AM (Deluxe); G. Little Bitch - Big D and the Kids Table - How It Goes; H. Plain Sight - Kita Alexander - Like You Want To EP; I. Broken Strings - James Morrison - Songs For You, Truths For Me; J. Infinity Focus - Starfawn - Starfawn EP",1,C,C,0,0.52,1.0
4599,122475,2,C,"[119215, 102992, 101113, 193276, 22050, 132830, 216788, 46989, 219357, 170616]","[33520, 155205, 122475, 19868, 89211, 22136, 111049, 1129, 228022, 67898]",1. Worth It - Fifth Harmony - Reflection; 2. Gravity - John Mayer - Continuum; 3. Drift - Galimatias - Urban Flora EP; 4. Fantasy - Alina Baraz - Urban Flora EP; 5. White Teeth Teens - Lorde - Pure Heroine; 6. Ocean - Dream Koala - Odyssey; 7. Florida Kilos - Lana Del Rey - Ultraviolence; 8. Forrest Gump - Frank Ocean - channel ORANGE; 9. Apartment - Young the Giant - Young the Giant; 10. Sober - Childish Gambino - Kauai,"A. Snap Out Of It - Arctic Monkeys - AM; B. You Probably Couldn't See For The Lights But You Were Staring Straight At Me - Arctic Monkeys - Whatever People Say I Am, That's What I'm Not; C. 505 - Arctic Monkeys - Favourite Worst Nightmare; D. Don't Sit Down 'Cause I've Moved Your Chair - Arctic Monkeys - Suck It and See; E. 2013 - Arctic Monkeys - Do I Wanna Know?; F. Love is a Laserquest - Arctic Monkeys - Suck It and See; G. Leave Before The Lights Come On - Arctic Monkeys - Leave Before The Lights Come On; H. You're So Dark - Arctic Monkeys - One For The Road; I. Still Take You Home - Arctic Monkeys - Whatever People Say I Am, That's What I'm Not; J. No. 1 Party Anthem - Arctic Monkeys - AM",9,A,A,0,0.52,1.0
16815,171215,4,E,"[122475, 16704, 238002, 170576, 199039, 3562, 67898, 22572, 246995, 144807]","[218184, 31841, 115098, 30433, 171215, 206955, 184948, 15442, 81062, 119629]",1. 505 - Arctic Monkeys - Favourite Worst Nightmare; 2. Sign of the Times - Harry Styles - Harry Styles; 3. Seven Wonders (Early Version) - Fleetwood Mac - Tango In the Night (Deluxe); 4. Cold Cold Cold - Cage The Elephant - Tell Me I'm Pretty; 5. Heroin - Lana Del Rey - Lust For Life; 6. You Know I'm No Good - Amy Winehouse - Back To Black; 7. No. 1 Party Anthem - Arctic Monkeys - AM; 8. Heal - Tom Odell - Long Way Down (Deluxe); 9. Wish You Were Here - Pink Floyd - Wish You Were Here; 10. LOVE. FEAT. ZACARI. - Kendrick Lamar - DAMN.,"A. Undercover Martyn - Passion Pit Remix - Two Door Cinema Club - Tourist History Remix EP; B. Something Good Can Work (RAC Remix) - Two Door Cinema Club - Ritz Bar Paris - Session One; C. Something Good Can Work - The Twelves remix - Two Door Cinema Club - Something Good Can Work; D. Eat That Up, Its Good For You - Two Door Cinema Club - Tourist History; E. Are We Ready? (Wreck) - Two Door Cinema Club - Gameshow; F. You're Not Stubborn - Two Door Cinema Club - Tourist History; G. Good Morning - Two Door Cinema Club - Gameshow; H. Handshake - Two Door Cinema Club - Beacon; I. Undercover Martyn - Whatever Whatever Remix - Two Door Cinema Club - Tourist History Remix EP; J. Someday - Two Door Cinema Club - Beacon",9,D,D,0,0.52,1.0
4288,240168,4,E,"[93926, 34985, 66378, 90492, 54743, 163114, 222464, 196551, 239722, 195466]","[228404, 88902, 151329, 245545, 240168, 210316, 133646, 28649, 39559, 192249]",1. Relaxed - Route 8 - Dry Thoughts; 2. Ocean Floor Kisses - Galimatias - Ocean Floor Kisses; 3. Deep Blues - Session Victim Remix - Jesper Ryom - Deep Blues; 4. Knowledge Of Selfie - Jay Daniel - Broken Knowz; 5. Hadal Zone - Patricia - Bem Inventory; 6. Girl Like You - Chaos In The CBD - Dusty Sundays; 7. Myrtle Music - Original Mix - Earth Boys - Myrtle Music; 8. Won't Let You Down - Maya Jane Coles - Won't Let You Down EP; 9. Element - Palace - Vision; 10. Beautiful Day - Tantsui - Beautiful Day,"A. You, You Are God - Live - Gateway Worship - Living for You; B. From Nothing - Wild Ones - Keep It Safe; C. Satellites - EMA - The Future's Void; D. A Matter Of Time - Foo Fighters - Wasting Light; E. Little & Often - Conor C - 045 One; F. Goliath - Graveyard - Lights Out; G. Early In The Morning, I'll Come Calling - James Vincent McMorrow - Early In The Morning; H. C-3P0's Plight - Kaskade - Star Wars Headspace; I. Poisson Rouge - Saint Privat - Superflu; J. Overdose - The Internet Remix - Raleigh Ritchie - Black and Blue Point Two",0,E,E,1,0.52,1.0
18162,243284,6,G,"[22609, 138224, 165530, 243183, 146369, 54751, 148421, 10584, 235058, 226814]","[197239, 100255, 198504, 11089, 170386, 90859, 243284, 222043, 142361, 104480]","1. Summer Sixteen - Drake - Summer Sixteen; 2. Faded - Tyga - Careless World: Rise Of The Last King; 3. Might Not - Belly - Up For Days; 4. goosebumps - Travis Scott - Birds In The Trap Sing McKnight; 5. Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit) - Kid Cudi - Pursuit Of Happiness; 6. Jordan Belfort - Wes Walker - Jordan Belfort; 7. Back That Azz Up - Juvenile - 400 Degreez; 8. Mask Off - Future - FUTURE; 9. Sheesh - Josh Sallee - Sheesh; 10. Thizzle Dance - Mac Dre - Don't Hate The Player, Hate The Game #2 - Hosted By DJ Rick Lee",A. Talk Dirty (feat. 2 Chainz) - TJR Remix - Jason Derulo - Talk Dirty [feat. 2 Chainz]; B. Swalla (feat. Nicki Minaj & Ty Dolla $ign) - Wideboys Remix - Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign); C. Don't Wanna Go Home - 7th Heaven Radio Edit - Jason Derulo - Reloaded; D. In My Head - feat. Nicki Minaj - Jason Derulo - In My Head EP; E. Broke (feat. Stevie Wonder & Keith Urban) - Jason Derulo - Everything Is 4; F. Whatcha Say - Klubjumpers Remix Radio - Jason Derulo - Reloaded; G. Swalla (feat. Nicki Minaj & Ty Dolla $ign) - Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign); H. Swalla (feat. Nicki Minaj & Ty Dolla $ign) - After Dark Remix - Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign); I. Wiggle (feat. Snoop Dogg) - TWRK Remix - Jason Derulo - Wiggle (feat. Snoop Dogg); J. With The Lights On - Jason Derulo - Talk Dirty,9,G,G,1,0.52,1.0
5187,240315,3,D,"[57576, 21703, 128319, 35185, 155299, 246649, 76016, 250577, 37823, 217159]","[117401, 34613, 162562, 240315, 21379, 163840, 154255, 104218, 26286, 36534]",1. Shit On You - D12 - Curtain Call; 2. Phenomenal - Eminem - Southpaw; 3. My Darling - Eminem - Relapse: Refill; 4. Desperation - Eminem - The Marshall Mathers LP2; 5. I'm Back - Eminem - The Marshall Mathers LP; 6. Ricky Ticky Toc - Eminem - Encore; 7. You’re Never Over - Eminem - Recovery; 8. No Love - Eminem - Recovery; 9. One Shot 2 Shot - Eminem - Encore; 10. Crack A Bottle - Eminem - Relapse,A. 3 a.m. - Travis Barker Remix - Eminem - 3 a.m.; B. Deja Vu - Eminem - Relapse: Refill; C. Guilty Conscience - Radio Version - Eminem - Curtain Call; D. My 1st Single - Eminem - Encore; E. Love Game - Eminem - The Marshall Mathers LP2; F. Rock Bottom - Eminem - The Slim Shady LP; G. Say What You Say - Eminem - The Eminem Show; H. We're Back - Eminem - Eminem Presents The Re-Up; I. 8 Mile - Soundtrack Version - Eminem - 8 Mile; J. Public Service Announcement - Eminem - The Slim Shady LP,9,B,B,0,0.52,1.0
8974,85125,5,F,"[51831, 208892, 112317, 202249, 102607, 5291, 198660, 102865, 182707, 186829]","[23646, 227988, 242889, 44385, 242874, 85125, 109455, 60435, 105898, 39634]",1. Aftergold - Big Wild - Aftergold; 2. Drive - Oh Wonder - Oh Wonder; 3. Limelight - NGHTMRE Remix - Just A Gent - Limelight; 4. Drifter - Hippie Sabotage - Drifter; 5. My Way - Calvin Harris - My Way; 6. Waiting Too Long - Hippie Sabotage - Waiting Too Long; 7. Be Right There - Boombox Cartel Remix - Diplo - Be Right There (Remixes); 8. Walk on by (Sound Remedy Remix) - Noosa - Walk on by (Sound Remedy Remix); 9. Thief - Ookay - Thief; 10. Live This Nightmare - NGHTMRE Remix - The Griswolds - Live This Nightmare,A. Borderline - Salvatore Ganacci Remix - Tove Styrke - Borderline - EP; B. High And Low - Juuso Pikanen Remix - Tove Styrke - High And Low; C. ... Baby One More Time - Tove Styrke - ... Baby One More Time; D. Mistakes - Tove Styrke - Mistakes; E. Four Elements - Tove Styrke - Tove Styrke; F. Borderline - Vanic Remix - Tove Styrke - Borderline; G. Ego - Bearson Remix - Tove Styrke - Ego; H. Number One - Tove Styrke - Kiddo; I. Borderline - Tove Styrke - Kiddo; J. Even If I'm Loud It Doesn't Mean I'm Talking to You - Tove Styrke - Kiddo,9,F,F,1,0.52,1.0
17342,73526,4,E,"[51334, 224966, 188017, 193107, 193568, 64394, 209065, 188619, 164757, 36186]","[140763, 226570, 115797, 196069, 73526, 79453, 215332, 83787, 79884, 16015]",1. Brown Eyed Girl - Van Morrison - Blowin' Your Mind!; 2. Under The Bridge - Red Hot Chili Peppers - Blood Sugar Sex Magik; 3. (Don't Fear) The Reaper - Blue Öyster Cult - Agents Of Fortune; 4. Beast Of Burden - Remastered - The Rolling Stones - Some Girls; 5. No Letting Go - Wayne Wonder - No Holding Back; 6. Get Down Tonight - 2004 Remastered Version - KC & The Sunshine Band - KC and the Sunshine Band; 7. Free Fallin' - Tom Petty - Full Moon Fever; 8. Fire And Rain - James Taylor - Sweet Baby James; 9. It's Too Late - Carole King - Tapestry; 10. Who Are You - The Who - Who Are You,A. Star 69 - R.E.M. - Monster; B. (Don't Go Back To) Rockville - R.E.M. - Reckoning; C. Tongue - R.E.M. - Monster; D. Strange Currencies - R.E.M. - Monster; E. It's the End of the World As We Know It (And I Feel Fine) - R.E.M. - Document (R.E.M. No. 5); F. Its The End Of The World As We Know It (And I Feel Fine) - R.E.M. - Unplugged 1991/2001: The Complete Sessions; G. Bang And Blame - R.E.M. - Monster; H. Electrolite - R.E.M. - New Adventures In Hi-Fi; I. Radio Free Europe - R.E.M. - Murmur; J. 7 Chinese Bros. - R.E.M. - Reckoning,9,E,E,1,0.52,1.0
19778,280,5,F,"[15337, 93137, 70273, 182506, 226489, 188027, 182707, 236686, 97061, 47577]","[215924, 247852, 87319, 230019, 231729, 280, 128475, 197377, 101982, 209403]",1. Young & Unafraid - The Moth & The Flame - Young & Unafraid; 2. Life In Technicolor ii - Coldplay - Viva La Vida - Prospekt's March Edition; 3. Space Oddity - 1999 Remastered Version - David Bowie - Space Oddity; 4. Midnight - Coldplay - Ghost Stories; 5. Uncruel - House of Lions - Uncruel; 6. Elevate (feat. Nevve) - Jayceeoh - Elevate (feat. Nevve); 7. Thief - Ookay - Thief; 8. MiNd Of MiNdd (Intro) - ZAYN - Mind Of Mine (Deluxe Edition); 9. Lucid - Cloudsz - Lucid - Single; 10. Dive - Salvatore Ganacci - Dive,A. I Know - YG - Red Friday; B. Home from Home - Roo Panes - Land of the Living EP; C. Patience - Josh Cashman - Patience; D. African Lady (Feat. Flavour & Phyno) - Sound Sultan - Ballers; E. GAOBEAR - GANZ - GAOBEAR; F. Dino War - GANZ - Dino War E.P.; G. Light Years - GANZ - GAO; H. The New Era - GANZ - Dino War E.P.; I. Dark Places - GANZ - GAO; J. Faded - GANZ - GAO,5,G,G,0,0.52,1.0
8316,176073,3,D,"[9918, 209483, 89459, 239296, 4148, 241864, 159407, 225718, 10000, 170332]","[113257, 179733, 81672, 176073, 175052, 171918, 38530, 78344, 187127, 55278]",1. Not Turn Away - The Revivalists - Vital Signs; 2. Mercury - Moon Taxi - Cabaret; 3. Run Right Back - Moon Taxi - Daybreaker; 4. Intro - The xx - xx; 5. Monster - The Revivalists - Men Amongst Mountains; 6. Red Hot Lights - Moon Taxi - Daybreaker; 7. Angels - The xx - Coexist; 8. Renegades - X Ambassadors - VHS; 9. King Of What - The Revivalists - Men Amongst Mountains; 10. Year Zero - Moon Taxi - Daybreaker,A. Bulletproof - The Revivalists - Men Amongst Mountains; B. Gold To Glass - The Revivalists - Men Amongst Mountains; C. Pretty Photograph - The Revivalists - City Of Sound; D. Wish I Knew You - The Revivalists - Men Amongst Mountains; E. Criminal - The Revivalists - City Of Sound; F. Catching Fireflies - The Revivalists - Vital Signs; G. Criminal - Live At Harvest The Music - The Revivalists - City Of Sound; H. Soul’s Too Loud - The Revivalists - Vital Signs; I. Amber - The Revivalists - Men Amongst Mountains; J. BTBD - The Revivalists - City Of Sound,9,D,D,1,0.52,1.0
9100,193661,0,A,"[137134, 202059, 171230, 186854, 74934, 62177, 34920, 350, 123512, 174922]","[193661, 77788, 119480, 72083, 230667, 52733, 112130, 13317, 197293, 4568]","1. My Lighthouse - Rend Collective - The Art Of Celebration; 2. Oceans (Where Feet May Fail) - Shane & Shane - The Worship Initiative, Vol. 1; 3. Our God Is Greater - Shane & Shane - Dare 2 Share - Unending Worship; 4. All Hail The Power Of Jesus Name - Newsboys - Hallelujah For The Cross; 5. Fishers Of Men - Newsboys - Restart; 6. Your Love Never Fails - Newsboys - God's Not Dead; 7. Hallelujah For The Cross - Newsboys - Hallelujah For The Cross; 8. Come Thou Fount Of Every Blessing - Chris Rice - Peace Like A River: The Hymns Project; 9. In Christ Alone - Shane & Shane - The Worship Initiative, Vol. 1; 10. Come As You Are - Crowder - Neon Steeple",A. Jesus Paid It All - Newsboys - Hallelujah For The Cross; B. Entertaining Angels - Newsboys - Step Up To The Microphone; C. God's Not Dead (Like a Lion) [Live] - Newsboys - Live in Concert: God's Not Dead; D. His Eye Is On The Sparrow - Newsboys - Hallelujah For The Cross; E. Love Riot - Newsboys - Love Riot; F. In Wonder - Go Album Version - Newsboys - Go; G. It Is You - Live - Newsboys - Adoration; H. It Is You - Newsboys - Thrive; I. Jingle Bell Rock - Newsboys - CHRISTMAS! A Newsboys Holiday; J. In The Hands Of God - Newsboys - In The Hands Of God,9,A,A,1,0.52,1.0
19567,51334,4,E,"[109997, 106771, 10954, 200204, 136111, 207567, 246263, 85187, 223726, 56187]","[65538, 173790, 188571, 91939, 51334, 228330, 126250, 229190, 186131, 231266]","1. Escape (The Pina Colada Song) - Rupert Holmes - Partners In Crime; 2. Sugar Sugar - The Archies - Absolutely the Best of the Archies; 3. Mama Said - The Shirelles - Sing to Trumpets and Strings; 4. Chapel Of Love - The Dixie Cups - Chapel Of Love; 5. Daydream Believer - The Monkees - The Birds, The Bees, & The Monkees; 6. I'm Into Something Good - Herman's Hermits - HERMAN'S HERMITS THEIR GREATEST HITS; 7. Homeward Bound - Simon & Garfunkel - Parsley, Sage, Rosemary And Thyme; 8. Downtown - Petula Clark - Downtown - The Best of Petula Clark; 9. I Feel Fine - Remastered 2015 - The Beatles - 1; 10. Be My Baby - The Ronettes - Be My Baby: The Very Best of The Ronettes",A. Madame George - Live - Van Morrison - Astral Weeks: Live at the Hollywood Bowl; B. Tupelo Honey - Van Morrison - The Essential Van Morrison; C. Astral Weeks - Van Morrison - Astral Weeks; D. Russian Roulette - Van Morrison - Days Like This; E. Brown Eyed Girl - Van Morrison - Blowin' Your Mind!; F. Sweet Thing - Van Morrison - Astral Weeks; G. Brand New Day - Take 7 - Van Morrison - Moondance; H. No Religion - Van Morrison - Days Like This; I. T. B. Sheets - Van Morrison - Blowin' Your Mind!; J. These Dreams Of You - Van Morrison - Moondance,9,E,E,1,0.52,1.0
19907,194354,6,G,"[73687, 44615, 243706, 98470, 247787, 91402, 157614, 14697, 247510, 220433]","[209582, 108629, 253937, 168789, 191493, 193887, 194354, 9798, 30753, 160504]","1. Paranoid (feat. B.o.B) - Ty Dolla $ign - Paranoid (feat. B.o.B); 2. Whistle - Flo Rida - Wild Ones; 3. Promises - Wiz Khalifa - Blacc Hollywood; 4. For Everybody - Juicy J - For Everybody; 5. Hopeless Boy (feat. David Ortiz) - King Lil G - Ak47boyz; 6. Talk Dirty (feat. 2 Chainz) - Jason Derulo - Tattoos; 7. Classic Man - Jidenna - Classic Man; 8. The Language - Drake - Nothing Was The Same; 9. Flex (Ooh, Ooh, Ooh) - Rich Homie Quan - Flex (Ooh, Ooh, Ooh); 10. I Don't Fuck With You - Big Sean - Dark Sky Paradise","A. Remember Me [feat. Mary J. Blige] - T.I. - Pure Urban Essentials 2010 (Bundled); B. No Matter What - T.I. - Paper Trail; C. Bring Em Out - T.I. - Urban Legend; D. Jet Fuel - T.I. - Paperwork; E. Stand Up Guy - T.I. - King; F. Goodlife (feat. Pharrell & Common) - T.I. - King; G. No Mediocre - T.I. - Paperwork; H. Dead And Gone (feat. Justin Timberlake) - T.I. - Paper Trail; I. I'm Flexin' (feat. Big K.R.I.T.) - T.I. - We Run This, Vol. 8; J. Light Em Up (RIP Doe B) - T.I. - Paperwork",9,G,G,1,0.52,1.0
