dataset,sample_idx,bundle_id,input_count,input_items,input_categories,input_category_names,role_top_categories,role_top_category_names,role_top_scores,prior_top_categories,prior_top_category_names,prior_top_scores,prior_observed_support,category_overlap_count,category_jaccard,role_supported_candidate_items,prior_supported_candidate_items,candidate_item_overlap_count,candidate_item_jaccard,role_candidate_supported_count,prior_candidate_supported_count,rag_bundle_ids,rag_bundle_scores,cc_bundle_ids,cc_bundle_scores,bundle_overlap_count,bundle_jaccard,same_top1_bundle,retrieved_category_union_jaccard
pog,23,11406,1,[38626],"[""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's Knit Sweaters and Pullovers""]","[""fc528592c3858f90196fbfacc814f235"", ""022ab423f035b47ac0af5046c51ed093"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's High-Waist Fashion Skirts"", ""Women's Pullover Knit Sweaters"", ""Women's High Waist Wide Leg Trousers""]","[0.6197022199630737, 0.460288941860199, 0.4587968587875366]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans""]","[0.4995004995004995, 0.44955044955044954, 0.27172827172827174]",1001,0,0.0,"[10008, 560, 7916]",[37898],0,0.0,3,1,"[10331, 11560, 19222]","[0.8999172449111938, 0.8665797710418701, 0.8423347473144531]","[6989, 19821, 6715]","[2.4085914085914086, 2.4085914085914086, 2.4085914085914086]",0,0.0,0,0.2222222222222222
pog,24,209,1,[45439],"[""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets""]","[0.9038922786712646, 0.8889801502227783, 0.8821521997451782]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.528222155146393, 0.3697555086024751, 0.24237850890431634]",3313,1,0.2,[21631],"[21631, 36466, 40101, 43933, 28580]",1,0.2,1,5,"[12317, 10215, 2150]","[0.9756773710250854, 0.9718488454818726, 0.9646597504615784]","[3599, 10839, 1459]","[2.3030485964382734, 2.2613945064895864, 2.2161183217627527]",0,0.0,0,0.375
pog,25,18951,1,[28286],"[""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Heeled Ankle Boots""]","[""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569"", ""022ab423f035b47ac0af5046c51ed093""]","[""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets"", ""Women's Pullover Knit Sweaters""]","[0.9805521965026855, 0.9805097579956055, 0.9573091864585876]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Cropped Denim Jeans""]","[0.6366612111292962, 0.3285597381342062, 0.2229950900163666]",2444,0,0.0,[],"[43920, 23389, 1671]",0,0.0,0,3,"[11404, 12136, 1451]","[0.9951261281967163, 0.9951261281967163, 0.9914265871047974]","[11330, 9305, 17656]","[2.4030278232405893, 2.4030278232405893, 2.4030278232405893]",0,0.0,0,0.3333333333333333
pog,26,10838,2,"[39168, 42339]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Fashion Drop and Stud Earrings"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High Waist Wide Leg Trousers""]","[0.7795244455337524, 0.752707839012146, 0.4631614089012146]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.7107925801011804, 0.3617200674536256, 0.23946037099494097]",1186,2,0.5,"[9727, 31651, 32160]","[9727, 31651, 15237, 32160]",3,0.75,3,4,"[4563, 12482, 18483]","[0.9999998807907104, 0.9999998807907104, 0.9999998807907104]","[13217, 16707, 1710]","[3.1652515015785947, 3.1652515015785947, 3.1652515015785947]",0,0.0,0,0.4
pog,27,15964,2,"[44136, 40523]","[""0ab410a4baf435f5b6496cb061c11dc1"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Sterling Silver Fashion Earrings"", ""Women's Knit Sweaters and Pullovers""]","[""c024d6d8b2a5878439b85d8146a91239"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Rings and Bands"", ""Fashion Drop and Stud Earrings"", ""Women's Chiffon and Floral Dresses""]","[0.6181740760803223, 0.5823161602020264, 0.5694795846939087]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's High-Waist Fashion Skirts""]","[0.6216216216216216, 0.43243243243243246, 0.2702702702702703]",37,0,0.0,[],"[43634, 14978]",0,0.0,0,2,"[9603, 12607, 8039]","[0.9194293022155762, 0.8785954713821411, 0.8757655620574951]","[3836, 3264, 3808]","[3.2046791190217485, 3.178417863676828, 3.178417863676828]",0,0.0,0,0.4
pog,28,2242,2,"[44036, 37275]","[""8476c833956c74092868c24514562b0b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Mid-Length Woolen Coats"", ""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8585a77eaebc91282b433359863cb569"", ""022ab423f035b47ac0af5046c51ed093""]","[""Women's Heeled Ankle Boots"", ""Women's Padded Puffer Jackets"", ""Women's Pullover Knit Sweaters""]","[0.969515323638916, 0.9474611282348633, 0.9343541264533997]","[""852a581f78e4f4d7ecf9972a038e440c"", ""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Heeled Ankle Boots"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers""]","[0.5608308605341247, 0.5192878338278932, 0.2403560830860534]",337,1,0.2,"[25824, 35684]","[9600, 35684, 29940, 642, 27510, 46697]",1,0.14285714285714285,2,6,"[10215, 292, 1256]","[1.0, 0.9964814186096191, 0.9964814186096191]","[17109, 8934, 3431]","[3.0815470119641453, 3.0815470119641453, 3.0815470119641453]",0,0.0,0,0.3333333333333333
pog,29,3374,1,[3928],"[""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Shoes and Sneakers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8892924785614014, 0.784608006477356, 0.7743432521820068]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.5885347916273808, 0.245332830473317, 0.2310013200075429]",5303,2,0.5,"[35992, 37611, 17213, 13746, 21774]","[35992, 17213, 13746, 21774]",4,0.8,5,4,"[1932, 9695, 1420]","[0.9758628010749817, 0.9758628010749817, 0.9738407135009766]","[3599, 16669, 5421]","[2.288515934376768, 2.2609843484819914, 2.2536300207429756]",0,0.0,0,0.25
pog,30,13596,2,"[43844, 27234]","[""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8585a77eaebc91282b433359863cb569"", ""8476c833956c74092868c24514562b0b""]","[""Women's Heeled Ankle Boots"", ""Women's Padded Puffer Jackets"", ""Women's Mid-Length Woolen Coats""]","[0.9184427261352539, 0.9044062495231628, 0.9022176265716553]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.5264, 0.3968, 0.224]",625,1,0.2,[40137],"[40137, 32410]",1,0.5,1,2,"[6872, 2475, 3023]","[1.0, 0.9904776811599731, 0.9904776811599731]","[3599, 5267, 3729]","[3.0502741974624756, 3.048801703173449, 3.048801703173449]",0,0.0,0,0.2857142857142857
pog,31,12823,1,[42446],"[""814ed433f7b89cef654140214dfdaab5""]","[""Men's Casual White Sneakers""]","[""03bfc1d4783966c69cc6aef8247e0103"", ""83fb64f0af37f88a42f311549fb261cb"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Slim Fit Denim Jeans"", ""Men's Casual Workwear Jackets""]","[0.9617750644683838, 0.9379454851150513, 0.9200258255004883]","[""03bfc1d4783966c69cc6aef8247e0103"", ""72b059d86956ec93bbe2ae5a6622f4bd"", ""ecff24c1d93157b5c20fd73bb31faced""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Short Sleeve T-Shirts"", ""Men's Streetwear Hoodies and Sweatshirts""]","[0.6362359550561798, 0.32162921348314605, 0.27668539325842695]",712,1,0.2,[44488],[44488],1,1.0,1,1,"[6738, 274, 951]","[0.990397572517395, 0.9819282293319702, 0.9819282293319702]","[19358, 6610, 380]","[2.4297752808988764, 2.3539325842696632, 2.3075842696629216]",0,0.0,0,0.375
pog,32,10127,2,"[18445, 43622]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans""]","[""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""08734b0d499542a3a0ae060fb5597d09""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High Waist Wide Leg Trousers"", ""Women's Short Casual Jackets""]","[0.8737205862998962, 0.8353253602981567, 0.8242336511611938]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Loose Hoodies and Sweatshirts""]","[0.49500384319754037, 0.19062259800153727, 0.15449654112221367]",1301,1,0.2,"[18508, 33044]","[18508, 33044]",2,1.0,2,2,"[431, 1620, 2940]","[0.9999998807907104, 0.9999998807907104, 0.9999998807907104]","[16669, 3599, 17747]","[2.9291680885497917, 2.8946384269517256, 2.8924214611583494]",0,0.0,0,0.2857142857142857
pog,33,6722,2,"[13508, 349]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Fashion Drop and Stud Earrings"", ""Women's Cropped Denim Jeans""]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High Waist Wide Leg Trousers""]","[0.8647404909133911, 0.7840725183486938, 0.5817971229553223]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Long-Sleeved Blouses and Shirts""]","[0.5298013245033113, 0.4105960264900662, 0.17218543046357615]",302,2,0.5,"[8930, 3041, 14239, 35081]","[8930, 3041, 14239]",3,0.75,4,3,"[3782, 6414, 8567]","[0.9739797711372375, 0.9739797711372375, 0.9739797711372375]","[5421, 16669, 19164]","[3.2284735141794045, 3.203810086484312, 3.137936821198713]",0,0.0,0,0.42857142857142855
pog,34,18113,2,"[37364, 46919]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans""]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers"", ""Women's Fashion Berets and Bucket Hats""]","[0.8918442726135254, 0.8816797137260437, 0.8798929452896118]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots"", ""Women's Fashion Berets and Bucket Hats""]","[0.44536652835408025, 0.23651452282157676, 0.22752420470262794]",1446,2,0.5,[14283],[14283],1,1.0,1,1,"[5498, 5597, 12978]","[1.0, 1.0, 1.0]","[16669, 3599, 5267]","[2.8393439474578006, 2.8135354518859823, 2.7916597159251118]",0,0.0,0,0.2857142857142857
pog,35,3080,2,"[17820, 47142]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.8361626267433167, 0.7953155040740967, 0.7623966336250305]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.2701057353412368, 0.21916052547260492, 0.21371355334828582]",3121,1,0.2,"[45482, 7839]","[16193, 45346, 7839, 7601]",1,0.2,2,4,"[10706, 11338, 12875]","[1.0, 1.0, 1.0]","[3599, 9301, 16707]","[2.6981507292768505, 2.671991192470265, 2.671991192470265]",0,0.0,0,0.3333333333333333
pog,36,7017,1,[3755],"[""664162d351ab59ea042546db288bbf7c""]","[""Women's Fashion Shoulder and Crossbody Bags""]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers"", ""Women's Fashion Berets and Bucket Hats""]","[0.8892925977706909, 0.8510384559631348, 0.7941641807556152]","[""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Chiffon and Floral Dresses""]","[0.440011278725504, 0.24672212040039476, 0.24573523191879318]",7093,2,0.5,[17236],"[46952, 17236]",1,0.5,1,2,"[1459, 532, 828]","[0.9837856888771057, 0.9834551215171814, 0.9834551215171814]","[3599, 13217, 16707]","[2.136331594529818, 2.133229945016213, 2.133229945016213]",0,0.0,0,0.5
pog,37,3214,2,"[20094, 17213]","[""19125833f147d19800e3aa39ecfc76c2"", ""664162d351ab59ea042546db288bbf7c""]","[""Men's and Women's Wristwatches"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Sterling Silver Bracelets""]","[0.693790078163147, 0.5591199398040771, 0.552348792552948]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Chiffon and Floral Dresses"", ""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings""]","[0.4095744680851064, 0.3723404255319149, 0.2127659574468085]",188,2,0.5,[],[],0,1.0,0,0,"[7577, 2794, 4657]","[0.9614549279212952, 0.9070547223091125, 0.9070547223091125]","[8890, 17968, 4393]","[2.649099683452188, 2.649099683452188, 2.649099683452188]",0,0.0,0,0.5
pog,38,14091,1,[10519],"[""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Long-Sleeved Blouses and Shirts""]","[""1199c4654170f33208d7932d7d2587a5"", ""46eacb79120159c0d446c08e1f671b0f"", ""0ab410a4baf435f5b6496cb061c11dc1""]","[""Women's Chiffon and Lace Blouses"", ""Women's Casual Short Sleeve T-Shirts"", ""Sterling Silver Fashion Earrings""]","[0.7964868545532227, 0.7921240925788879, 0.7628321647644043]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans""]","[0.4821621621621622, 0.4681081081081081, 0.2972972972972973]",925,0,0.0,[],"[37555, 17110, 45316]",0,0.0,0,3,"[10813, 19664, 11951]","[0.8962381482124329, 0.8962381482124329, 0.8931414484977722]","[12553, 1993, 15525]","[2.4356756756756757, 2.4356756756756757, 2.4356756756756757]",0,0.0,0,0.1111111111111111
pog,39,5470,2,"[40293, 42302]","[""a6cd655d1645f38869be793d5fb194cb"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's Cropped Denim Jeans"", ""Women's Loose Hoodies and Sweatshirts""]","[""08734b0d499542a3a0ae060fb5597d09"", ""022ab423f035b47ac0af5046c51ed093"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Short Casual Jackets"", ""Women's Pullover Knit Sweaters"", ""Women's Heeled Ankle Boots""]","[0.8984898328781128, 0.8772868514060974, 0.8693392872810364]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats""]","[0.5234375, 0.4453125, 0.24479166666666666]",384,0,0.0,[],"[39013, 42881, 25370]",0,0.0,0,3,"[16111, 16503, 674]","[0.988193154335022, 0.988193154335022, 0.9848017692565918]","[7674, 13710, 11353]","[3.2035153478767606, 3.2035153478767606, 3.2035153478767606]",0,0.0,0,0.2857142857142857
pog,40,3302,2,"[5864, 41777]","[""a6cd655d1645f38869be793d5fb194cb"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Cropped Denim Jeans"", ""Women's Long-Sleeved Blouses and Shirts""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Canvas Sneakers"", ""Women's Casual Blazers and Suit Jackets"", ""Women's Casual Shoes and Sneakers""]","[0.5449710488319397, 0.5050653219223022, 0.502372145652771]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats""]","[0.4618181818181818, 0.44, 0.22545454545454546]",275,1,0.2,"[32719, 37958]","[7905, 32719, 37958, 5287, 26710]",2,0.4,2,5,"[15542, 17108, 818]","[0.8717941045761108, 0.8717941045761108, 0.867612361907959]","[12553, 19834, 15525]","[3.16791078009828, 3.16791078009828, 3.16791078009828]",0,0.0,0,0.2857142857142857
pog,41,18200,1,[8911],"[""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Heeled Ankle Boots""]","[""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569"", ""022ab423f035b47ac0af5046c51ed093""]","[""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets"", ""Women's Pullover Knit Sweaters""]","[0.9805521965026855, 0.9805097579956055, 0.9573091864585876]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Cropped Denim Jeans""]","[0.6366612111292962, 0.3285597381342062, 0.2229950900163666]",2444,0,0.0,"[5370, 7997]",[18245],0,0.0,2,1,"[11404, 12136, 1451]","[0.9951261281967163, 0.9951261281967163, 0.9914265871047974]","[17656, 9184, 8896]","[2.4030278232405893, 2.4030278232405893, 2.4030278232405893]",0,0.0,0,0.3333333333333333
pog,42,13627,2,"[45998, 3596]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Fashion Drop and Stud Earrings""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Chiffon and Floral Dresses"", ""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers""]","[0.78752201795578, 0.7727881073951721, 0.5052896738052368]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses"", ""Women's Fashion Heeled Sandals""]","[0.4803370786516854, 0.413623595505618, 0.12780898876404495]",1424,2,0.5,"[42356, 44032, 3274]","[42356, 44032, 3274]",3,1.0,3,3,"[42, 150, 157]","[0.9918081164360046, 0.9918081164360046, 0.9918081164360046]","[10564, 4705, 12484]","[2.9465440500356204, 2.9465440500356204, 2.9465440500356204]",0,0.0,0,0.8
pog,43,17648,2,"[40020, 21202]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Chiffon and Floral Dresses"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings"", ""Women's Sterling Silver Bracelets""]","[0.7303629517555237, 0.722335696220398, 0.5109060406684875]","[""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.4836488812392427, 0.3379231210556512, 0.23752151462994836]",1743,2,0.5,[],[],0,1.0,0,0,"[3238, 5506, 7712]","[0.9999998807907104, 0.9999998807907104, 0.9999998807907104]","[4705, 13793, 1000]","[2.990876069419997, 2.990876069419997, 2.990876069419997]",0,0.0,0,0.4
pog,44,13442,1,[12682],"[""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Fashion Drop and Stud Earrings""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Chiffon and Floral Dresses"", ""Sterling Silver Fashion Earrings"", ""Women's Fashion Heeled Sandals""]","[0.9225679636001587, 0.8172715902328491, 0.7639645338058472]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[0.6300884955752213, 0.46017699115044247, 0.3805309734513274]",2260,1,0.2,[199],"[16836, 199]",1,0.5,1,2,"[14775, 2498, 2681]","[0.9804508686065674, 0.973997950553894, 0.9693536758422852]","[5421, 4669, 5552]","[2.6044247787610617, 2.59070796460177, 2.59070796460177]",0,0.0,0,0.42857142857142855
