dataset,itemset_size,category_itemset,support,support_ratio
pog,2,9e3e1aff5fca5f418e5e3679ff932c05|dab681fd76ae76e9421f7378ed0ed11d,55,0.00275
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b,55,0.00275
pog,2,a6cd655d1645f38869be793d5fb194cb|b6f318187d9a7cf416a2e84fc24349aa,54,0.0027
pog,2,83fb64f0af37f88a42f311549fb261cb|9fa5c6beaf93259bc3dcd4ead2b3397f,54,0.0027
pog,2,0ab410a4baf435f5b6496cb061c11dc1|de802e3a05e11e88ddd894aa58e0f4d9,53,0.00265
pog,2,03bfc1d4783966c69cc6aef8247e0103|b608ccb44928992e75009892971acd46,53,0.00265
pog,2,841c8877534da01768696cd2375bab70|bc11aa63d5a69b1b0f90c34fd2c62102,53,0.00265
pog,2,841c8877534da01768696cd2375bab70|fc528592c3858f90196fbfacc814f235,53,0.00265
pog,2,19125833f147d19800e3aa39ecfc76c2|46eacb79120159c0d446c08e1f671b0f,53,0.00265
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|a68b85f0e84cbac87f49f5483e16fb6d,52,0.0026
pog,2,8476c833956c74092868c24514562b0b|de802e3a05e11e88ddd894aa58e0f4d9,51,0.00255
pog,2,19125833f147d19800e3aa39ecfc76c2|852a581f78e4f4d7ecf9972a038e440c,50,0.0025
pog,2,46eacb79120159c0d446c08e1f671b0f|fbf269b6cc339b080853c548156a1050,50,0.0025
pog,2,19125833f147d19800e3aa39ecfc76c2|3e600277f4bf92983bf6fcb0ac09e0d7,50,0.0025
pog,2,23ee17885f87575534b44d099507a747|a6cd655d1645f38869be793d5fb194cb,50,0.0025
pog,2,b5512b7b61119e0a76d1f6b3bd6d2b94|de802e3a05e11e88ddd894aa58e0f4d9,49,0.00245
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|b608ccb44928992e75009892971acd46,49,0.00245
pog,2,856a563554cc6f5b2bac63e3e8ff10b5|c6342df4744ae61888fa993d281972d7,49,0.00245
pog,2,9e3e1aff5fca5f418e5e3679ff932c05|c6342df4744ae61888fa993d281972d7,49,0.00245
pog,2,664162d351ab59ea042546db288bbf7c|e89e92593584db62ee08a1502919819d,49,0.00245
pog,2,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962,48,0.0024
pog,2,664162d351ab59ea042546db288bbf7c|83668c24f1cbd74fb8e01a243e79a3a0,48,0.0024
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,47,0.00235
pog,2,2b28f4772c30b8544c742f6a349a06b3|8476c833956c74092868c24514562b0b,47,0.00235
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|b5512b7b61119e0a76d1f6b3bd6d2b94,47,0.00235
pog,2,19125833f147d19800e3aa39ecfc76c2|a6cd655d1645f38869be793d5fb194cb,46,0.0023
pog,2,58f1ddb77bfc5576db30fa20e53111fa|83fb64f0af37f88a42f311549fb261cb,46,0.0023
pog,2,664162d351ab59ea042546db288bbf7c|c024d6d8b2a5878439b85d8146a91239,46,0.0023
pog,2,23ee17885f87575534b44d099507a747|b608ccb44928992e75009892971acd46,46,0.0023
pog,2,2b28f4772c30b8544c742f6a349a06b3|6eb82f81b7105a1112fec1bb3c8dd62b,46,0.0023
pog,2,0ab410a4baf435f5b6496cb061c11dc1|8476c833956c74092868c24514562b0b,46,0.0023
pog,2,0ab410a4baf435f5b6496cb061c11dc1|c6ba1690407cbd175f036694488a914e,45,0.00225
pog,2,19125833f147d19800e3aa39ecfc76c2|f38776a72637f9103f9229c5f2c92e41,45,0.00225
pog,2,2b28f4772c30b8544c742f6a349a06b3|841c8877534da01768696cd2375bab70,45,0.00225
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|fbf269b6cc339b080853c548156a1050,44,0.0022
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962,44,0.0022
pog,2,0ab410a4baf435f5b6496cb061c11dc1|64fe11119537f0ea81cfb5e4d54b3c71,43,0.00215
pog,2,08734b0d499542a3a0ae060fb5597d09|b5512b7b61119e0a76d1f6b3bd6d2b94,43,0.00215
pog,2,9fa5c6beaf93259bc3dcd4ead2b3397f|ecff24c1d93157b5c20fd73bb31faced,43,0.00215
pog,2,08734b0d499542a3a0ae060fb5597d09|c6ba1690407cbd175f036694488a914e,43,0.00215
pog,2,814ed433f7b89cef654140214dfdaab5|9fa5c6beaf93259bc3dcd4ead2b3397f,42,0.0021
pog,2,44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b,42,0.0021
pog,2,856a563554cc6f5b2bac63e3e8ff10b5|f38776a72637f9103f9229c5f2c92e41,42,0.0021
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|ecff24c1d93157b5c20fd73bb31faced,42,0.0021
pog,2,fbf269b6cc339b080853c548156a1050|fc528592c3858f90196fbfacc814f235,42,0.0021
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb,41,0.00205
pog,2,82462c11b65faedd60ec94210debc584|c6342df4744ae61888fa993d281972d7,41,0.00205
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|46eacb79120159c0d446c08e1f671b0f,40,0.002
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,40,0.002
pog,2,0ab410a4baf435f5b6496cb061c11dc1|19125833f147d19800e3aa39ecfc76c2,40,0.002
pog,2,03bfc1d4783966c69cc6aef8247e0103|6b0fd0d9ed161e73775d02021a82eebc,40,0.002
pog,2,08734b0d499542a3a0ae060fb5597d09|2450d5bfc87a1f5b96e2837f5c87a70c,40,0.002
pog,2,126c091a8ff171f694733a624089e68a|a68b85f0e84cbac87f49f5483e16fb6d,40,0.002
pog,2,19125833f147d19800e3aa39ecfc76c2|856a563554cc6f5b2bac63e3e8ff10b5,39,0.00195
pog,2,022ab423f035b47ac0af5046c51ed093|0ab410a4baf435f5b6496cb061c11dc1,39,0.00195
pog,2,08734b0d499542a3a0ae060fb5597d09|6eb82f81b7105a1112fec1bb3c8dd62b,39,0.00195
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|a6cd655d1645f38869be793d5fb194cb,38,0.0019
pog,2,03bfc1d4783966c69cc6aef8247e0103|7c3f3d05228e2ee51736f64757cfb385,38,0.0019
pog,2,852a581f78e4f4d7ecf9972a038e440c|e89e92593584db62ee08a1502919819d,38,0.0019
pog,2,126c091a8ff171f694733a624089e68a|83668c24f1cbd74fb8e01a243e79a3a0,38,0.0019
pog,2,3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e,38,0.0019
pog,2,022ab423f035b47ac0af5046c51ed093|2b28f4772c30b8544c742f6a349a06b3,38,0.0019
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|b608ccb44928992e75009892971acd46,37,0.00185
pog,2,23ee17885f87575534b44d099507a747|3e600277f4bf92983bf6fcb0ac09e0d7,37,0.00185
pog,2,1199c4654170f33208d7932d7d2587a5|2b28f4772c30b8544c742f6a349a06b3,37,0.00185
pog,2,19125833f147d19800e3aa39ecfc76c2|fc528592c3858f90196fbfacc814f235,37,0.00185
pog,2,594c45bd75088c708c8acb043ca9b377|664162d351ab59ea042546db288bbf7c,35,0.00175
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|c024d6d8b2a5878439b85d8146a91239,35,0.00175
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|dab681fd76ae76e9421f7378ed0ed11d,35,0.00175
pog,2,44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,34,0.0017
pog,2,c7d17d4d3b51ccfb89c4c0f40ae87262|ecff24c1d93157b5c20fd73bb31faced,34,0.0017
pog,2,82462c11b65faedd60ec94210debc584|c7d17d4d3b51ccfb89c4c0f40ae87262,34,0.0017
pog,2,0ab410a4baf435f5b6496cb061c11dc1|1199c4654170f33208d7932d7d2587a5,34,0.0017
pog,2,2deec110140f47a0a9b9fddf744f956e|f38776a72637f9103f9229c5f2c92e41,34,0.0017
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d,34,0.0017
pog,2,126c091a8ff171f694733a624089e68a|e89e92593584db62ee08a1502919819d,33,0.00165
pog,2,841c8877534da01768696cd2375bab70|de802e3a05e11e88ddd894aa58e0f4d9,33,0.00165
pog,2,b6f318187d9a7cf416a2e84fc24349aa|fc528592c3858f90196fbfacc814f235,33,0.00165
pog,2,58f1ddb77bfc5576db30fa20e53111fa|c6342df4744ae61888fa993d281972d7,33,0.00165
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|95c3a26ab13f3ec5cd28a281e3685e7b,33,0.00165
pog,2,19125833f147d19800e3aa39ecfc76c2|841c8877534da01768696cd2375bab70,33,0.00165
pog,2,58f1ddb77bfc5576db30fa20e53111fa|82462c11b65faedd60ec94210debc584,33,0.00165
pog,2,664162d351ab59ea042546db288bbf7c|7b0b5e99f45560c0f83ee235d461ca04,32,0.0016
pog,2,2b28f4772c30b8544c742f6a349a06b3|77c9c3bb3736bf7ba3a3d36b532f6962,32,0.0016
pog,2,022ab423f035b47ac0af5046c51ed093|08734b0d499542a3a0ae060fb5597d09,32,0.0016
pog,2,126c091a8ff171f694733a624089e68a|5b971cf50885d3dc973bfc30a389361f,32,0.0016
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|64fe11119537f0ea81cfb5e4d54b3c71,32,0.0016
pog,2,b608ccb44928992e75009892971acd46|b6f318187d9a7cf416a2e84fc24349aa,31,0.00155
pog,2,46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71,31,0.00155
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|fc528592c3858f90196fbfacc814f235,31,0.00155
pog,2,3afab60a60abe737c6b12772e0fcec0a|6eb82f81b7105a1112fec1bb3c8dd62b,31,0.00155
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|ecff24c1d93157b5c20fd73bb31faced,31,0.00155
pog,2,2deec110140f47a0a9b9fddf744f956e|c6342df4744ae61888fa993d281972d7,30,0.0015
pog,2,c6342df4744ae61888fa993d281972d7|dab681fd76ae76e9421f7378ed0ed11d,30,0.0015
pog,2,814ed433f7b89cef654140214dfdaab5|b608ccb44928992e75009892971acd46,30,0.0015
pog,2,6b0fd0d9ed161e73775d02021a82eebc|f38776a72637f9103f9229c5f2c92e41,30,0.0015
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|7b0b5e99f45560c0f83ee235d461ca04,30,0.0015
pog,2,03bfc1d4783966c69cc6aef8247e0103|c5a37fdeb54701aa580971fcfe834201,30,0.0015
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|3e600277f4bf92983bf6fcb0ac09e0d7,30,0.0015
pog,2,b5512b7b61119e0a76d1f6b3bd6d2b94|bc11aa63d5a69b1b0f90c34fd2c62102,30,0.0015
pog,2,de802e3a05e11e88ddd894aa58e0f4d9|fbf269b6cc339b080853c548156a1050,29,0.00145
pog,2,44187dfef4ed2dd3669957cc9592514e|a6cd655d1645f38869be793d5fb194cb,29,0.00145
pog,2,126c091a8ff171f694733a624089e68a|2637918fb4c6fbe3432dab045d841406,29,0.00145
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|8585a77eaebc91282b433359863cb569,29,0.00145
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|82462c11b65faedd60ec94210debc584,29,0.00145
pog,2,188ff8c06949a640ea5ac102e60941ec|2450d5bfc87a1f5b96e2837f5c87a70c,29,0.00145
pog,2,188ff8c06949a640ea5ac102e60941ec|664162d351ab59ea042546db288bbf7c,29,0.00145
pog,2,126c091a8ff171f694733a624089e68a|c024d6d8b2a5878439b85d8146a91239,29,0.00145
pog,2,8476c833956c74092868c24514562b0b|bc11aa63d5a69b1b0f90c34fd2c62102,29,0.00145
pog,2,852a581f78e4f4d7ecf9972a038e440c|b6f318187d9a7cf416a2e84fc24349aa,29,0.00145
pog,2,08734b0d499542a3a0ae060fb5597d09|2b28f4772c30b8544c742f6a349a06b3,29,0.00145
pog,2,9e3e1aff5fca5f418e5e3679ff932c05|f38776a72637f9103f9229c5f2c92e41,28,0.0014
pog,2,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec,28,0.0014
pog,2,3afab60a60abe737c6b12772e0fcec0a|77c9c3bb3736bf7ba3a3d36b532f6962,28,0.0014
pog,2,08734b0d499542a3a0ae060fb5597d09|0ab410a4baf435f5b6496cb061c11dc1,28,0.0014
pog,2,23ee17885f87575534b44d099507a747|c6ba1690407cbd175f036694488a914e,28,0.0014
pog,2,bc11aa63d5a69b1b0f90c34fd2c62102|fbf269b6cc339b080853c548156a1050,28,0.0014
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|b6f318187d9a7cf416a2e84fc24349aa,28,0.0014
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|c6342df4744ae61888fa993d281972d7,27,0.00135
pog,2,44187dfef4ed2dd3669957cc9592514e|72b059d86956ec93bbe2ae5a6622f4bd,27,0.00135
pog,2,6b0fd0d9ed161e73775d02021a82eebc|814ed433f7b89cef654140214dfdaab5,27,0.00135
pog,2,19125833f147d19800e3aa39ecfc76c2|bc11aa63d5a69b1b0f90c34fd2c62102,27,0.00135
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|a6cd655d1645f38869be793d5fb194cb,27,0.00135
pog,2,022ab423f035b47ac0af5046c51ed093|8585a77eaebc91282b433359863cb569,26,0.0013
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|bc11aa63d5a69b1b0f90c34fd2c62102,26,0.0013
pog,2,2deec110140f47a0a9b9fddf744f956e|72b059d86956ec93bbe2ae5a6622f4bd,26,0.0013
pog,2,c6342df4744ae61888fa993d281972d7|f38776a72637f9103f9229c5f2c92e41,26,0.0013
pog,2,126c091a8ff171f694733a624089e68a|7b0b5e99f45560c0f83ee235d461ca04,26,0.0013
pog,2,2637918fb4c6fbe3432dab045d841406|664162d351ab59ea042546db288bbf7c,26,0.0013
pog,2,856a563554cc6f5b2bac63e3e8ff10b5|9fa5c6beaf93259bc3dcd4ead2b3397f,26,0.0013
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|852a581f78e4f4d7ecf9972a038e440c,26,0.0013
pog,2,23ee17885f87575534b44d099507a747|fc528592c3858f90196fbfacc814f235,26,0.0013
pog,2,b608ccb44928992e75009892971acd46|e89e92593584db62ee08a1502919819d,25,0.00125
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|44187dfef4ed2dd3669957cc9592514e,25,0.00125
pog,2,58f1ddb77bfc5576db30fa20e53111fa|a6cd655d1645f38869be793d5fb194cb,25,0.00125
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|b608ccb44928992e75009892971acd46,25,0.00125
pog,2,03bfc1d4783966c69cc6aef8247e0103|9fd21872baa91cc0713a7ee1d29529ca,25,0.00125
pog,2,5b971cf50885d3dc973bfc30a389361f|664162d351ab59ea042546db288bbf7c,25,0.00125
pog,2,2b28f4772c30b8544c742f6a349a06b3|64fe11119537f0ea81cfb5e4d54b3c71,25,0.00125
pog,2,a6cd655d1645f38869be793d5fb194cb|e89e92593584db62ee08a1502919819d,24,0.0012
pog,2,19125833f147d19800e3aa39ecfc76c2|2deec110140f47a0a9b9fddf744f956e,24,0.0012
pog,2,03bfc1d4783966c69cc6aef8247e0103|44187dfef4ed2dd3669957cc9592514e,24,0.0012
pog,2,58f1ddb77bfc5576db30fa20e53111fa|ecff24c1d93157b5c20fd73bb31faced,24,0.0012
pog,2,8476c833956c74092868c24514562b0b|c6ba1690407cbd175f036694488a914e,24,0.0012
pog,2,46eacb79120159c0d446c08e1f671b0f|8476c833956c74092868c24514562b0b,23,0.00115
pog,2,9fa5c6beaf93259bc3dcd4ead2b3397f|f38776a72637f9103f9229c5f2c92e41,23,0.00115
pog,2,08734b0d499542a3a0ae060fb5597d09|bc11aa63d5a69b1b0f90c34fd2c62102,23,0.00115
pog,2,b608ccb44928992e75009892971acd46|ecff24c1d93157b5c20fd73bb31faced,23,0.00115
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|fbf269b6cc339b080853c548156a1050,23,0.00115
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,23,0.00115
pog,2,6b0fd0d9ed161e73775d02021a82eebc|83fb64f0af37f88a42f311549fb261cb,23,0.00115
pog,2,19125833f147d19800e3aa39ecfc76c2|8476c833956c74092868c24514562b0b,22,0.0011
pog,2,e89e92593584db62ee08a1502919819d|fc528592c3858f90196fbfacc814f235,22,0.0011
pog,2,7c3f3d05228e2ee51736f64757cfb385|83fb64f0af37f88a42f311549fb261cb,22,0.0011
pog,2,19125833f147d19800e3aa39ecfc76c2|de802e3a05e11e88ddd894aa58e0f4d9,22,0.0011
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|c5a37fdeb54701aa580971fcfe834201,22,0.0011
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|f38776a72637f9103f9229c5f2c92e41,21,0.00105
pog,2,022ab423f035b47ac0af5046c51ed093|19125833f147d19800e3aa39ecfc76c2,21,0.00105
pog,2,58f1ddb77bfc5576db30fa20e53111fa|b608ccb44928992e75009892971acd46,21,0.00105
pog,2,83668c24f1cbd74fb8e01a243e79a3a0|a6cd655d1645f38869be793d5fb194cb,21,0.00105
pog,2,46eacb79120159c0d446c08e1f671b0f|b5512b7b61119e0a76d1f6b3bd6d2b94,21,0.00105
pog,2,83fb64f0af37f88a42f311549fb261cb|c7d17d4d3b51ccfb89c4c0f40ae87262,21,0.00105
pog,2,19125833f147d19800e3aa39ecfc76c2|2b28f4772c30b8544c742f6a349a06b3,20,0.001
pog,2,8585a77eaebc91282b433359863cb569|c6ba1690407cbd175f036694488a914e,20,0.001
pog,2,44187dfef4ed2dd3669957cc9592514e|814ed433f7b89cef654140214dfdaab5,20,0.001
pog,2,2deec110140f47a0a9b9fddf744f956e|82462c11b65faedd60ec94210debc584,20,0.001
pog,2,46eacb79120159c0d446c08e1f671b0f|58f1ddb77bfc5576db30fa20e53111fa,20,0.001
pog,2,83668c24f1cbd74fb8e01a243e79a3a0|852a581f78e4f4d7ecf9972a038e440c,20,0.001
pog,2,126c091a8ff171f694733a624089e68a|594c45bd75088c708c8acb043ca9b377,19,0.00095
pog,2,841c8877534da01768696cd2375bab70|c6ba1690407cbd175f036694488a914e,19,0.00095
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|83668c24f1cbd74fb8e01a243e79a3a0,19,0.00095
pog,2,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f,19,0.00095
pog,2,46eacb79120159c0d446c08e1f671b0f|bc11aa63d5a69b1b0f90c34fd2c62102,19,0.00095
pog,2,03bfc1d4783966c69cc6aef8247e0103|604b7f56f881d721455b0bd5815a7c88,19,0.00095
pog,2,7c3f3d05228e2ee51736f64757cfb385|814ed433f7b89cef654140214dfdaab5,18,0.0009
pog,2,83fb64f0af37f88a42f311549fb261cb|b608ccb44928992e75009892971acd46,18,0.0009
pog,2,0ab410a4baf435f5b6496cb061c11dc1|b6f318187d9a7cf416a2e84fc24349aa,18,0.0009
pog,2,23ee17885f87575534b44d099507a747|8585a77eaebc91282b433359863cb569,18,0.0009
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|841c8877534da01768696cd2375bab70,18,0.0009
pog,2,44187dfef4ed2dd3669957cc9592514e|852a581f78e4f4d7ecf9972a038e440c,18,0.0009
pog,2,022ab423f035b47ac0af5046c51ed093|841c8877534da01768696cd2375bab70,18,0.0009
pog,2,1199c4654170f33208d7932d7d2587a5|852a581f78e4f4d7ecf9972a038e440c,18,0.0009
pog,2,c6342df4744ae61888fa993d281972d7|c7d17d4d3b51ccfb89c4c0f40ae87262,18,0.0009
pog,2,2b28f4772c30b8544c742f6a349a06b3|c6ba1690407cbd175f036694488a914e,18,0.0009
pog,2,19125833f147d19800e3aa39ecfc76c2|9fd21872baa91cc0713a7ee1d29529ca,18,0.0009
pog,2,0ab410a4baf435f5b6496cb061c11dc1|fbf269b6cc339b080853c548156a1050,18,0.0009
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|b608ccb44928992e75009892971acd46,18,0.0009
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|bc11aa63d5a69b1b0f90c34fd2c62102,18,0.0009
pog,2,dab681fd76ae76e9421f7378ed0ed11d|f38776a72637f9103f9229c5f2c92e41,18,0.0009
pog,2,3afab60a60abe737c6b12772e0fcec0a|a68b85f0e84cbac87f49f5483e16fb6d,18,0.0009
pog,2,19125833f147d19800e3aa39ecfc76c2|7c3f3d05228e2ee51736f64757cfb385,17,0.00085
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|bc11aa63d5a69b1b0f90c34fd2c62102,17,0.00085
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|58f1ddb77bfc5576db30fa20e53111fa,17,0.00085
pog,2,0ab410a4baf435f5b6496cb061c11dc1|44187dfef4ed2dd3669957cc9592514e,17,0.00085
pog,2,2deec110140f47a0a9b9fddf744f956e|9fa5c6beaf93259bc3dcd4ead2b3397f,17,0.00085
pog,2,2637918fb4c6fbe3432dab045d841406|a6cd655d1645f38869be793d5fb194cb,17,0.00085
pog,2,08734b0d499542a3a0ae060fb5597d09|77c9c3bb3736bf7ba3a3d36b532f6962,17,0.00085
pog,2,23ee17885f87575534b44d099507a747|95c3a26ab13f3ec5cd28a281e3685e7b,17,0.00085
pog,2,08734b0d499542a3a0ae060fb5597d09|841c8877534da01768696cd2375bab70,17,0.00085
pog,2,23ee17885f87575534b44d099507a747|46eacb79120159c0d446c08e1f671b0f,17,0.00085
pog,2,44187dfef4ed2dd3669957cc9592514e|bc11aa63d5a69b1b0f90c34fd2c62102,17,0.00085
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|841c8877534da01768696cd2375bab70,16,0.0008
pog,2,2b28f4772c30b8544c742f6a349a06b3|44187dfef4ed2dd3669957cc9592514e,16,0.0008
pog,2,1199c4654170f33208d7932d7d2587a5|2450d5bfc87a1f5b96e2837f5c87a70c,16,0.0008
pog,2,7b0b5e99f45560c0f83ee235d461ca04|b608ccb44928992e75009892971acd46,16,0.0008
pog,2,7b0b5e99f45560c0f83ee235d461ca04|95c3a26ab13f3ec5cd28a281e3685e7b,16,0.0008
pog,2,23ee17885f87575534b44d099507a747|2450d5bfc87a1f5b96e2837f5c87a70c,16,0.0008
pog,2,19125833f147d19800e3aa39ecfc76c2|9fa5c6beaf93259bc3dcd4ead2b3397f,16,0.0008
pog,2,83668c24f1cbd74fb8e01a243e79a3a0|b608ccb44928992e75009892971acd46,16,0.0008
pog,2,03bfc1d4783966c69cc6aef8247e0103|1d14b937ef24d01520848534952cee70,16,0.0008
pog,2,022ab423f035b47ac0af5046c51ed093|23ee17885f87575534b44d099507a747,16,0.0008
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|e89e92593584db62ee08a1502919819d,16,0.0008
pog,2,852a581f78e4f4d7ecf9972a038e440c|c024d6d8b2a5878439b85d8146a91239,16,0.0008
pog,2,08734b0d499542a3a0ae060fb5597d09|23ee17885f87575534b44d099507a747,16,0.0008
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|bc11aa63d5a69b1b0f90c34fd2c62102,16,0.0008
pog,2,46eacb79120159c0d446c08e1f671b0f|b6f318187d9a7cf416a2e84fc24349aa,16,0.0008
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|f38776a72637f9103f9229c5f2c92e41,16,0.0008
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|594c45bd75088c708c8acb043ca9b377,15,0.00075
pog,2,594c45bd75088c708c8acb043ca9b377|b608ccb44928992e75009892971acd46,15,0.00075
pog,2,2b28f4772c30b8544c742f6a349a06b3|a68b85f0e84cbac87f49f5483e16fb6d,15,0.00075
pog,2,82462c11b65faedd60ec94210debc584|b608ccb44928992e75009892971acd46,15,0.00075
pog,2,0ab410a4baf435f5b6496cb061c11dc1|c024d6d8b2a5878439b85d8146a91239,15,0.00075
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|fc528592c3858f90196fbfacc814f235,15,0.00075
pog,2,46eacb79120159c0d446c08e1f671b0f|8585a77eaebc91282b433359863cb569,15,0.00075
pog,2,814ed433f7b89cef654140214dfdaab5|9fd21872baa91cc0713a7ee1d29529ca,15,0.00075
pog,2,022ab423f035b47ac0af5046c51ed093|2450d5bfc87a1f5b96e2837f5c87a70c,15,0.00075
pog,2,44187dfef4ed2dd3669957cc9592514e|841c8877534da01768696cd2375bab70,15,0.00075
pog,2,022ab423f035b47ac0af5046c51ed093|bc11aa63d5a69b1b0f90c34fd2c62102,15,0.00075
pog,2,841c8877534da01768696cd2375bab70|a68b85f0e84cbac87f49f5483e16fb6d,15,0.00075
pog,2,82462c11b65faedd60ec94210debc584|f38776a72637f9103f9229c5f2c92e41,15,0.00075
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|2637918fb4c6fbe3432dab045d841406,14,0.0007
pog,2,46eacb79120159c0d446c08e1f671b0f|6eb82f81b7105a1112fec1bb3c8dd62b,14,0.0007
pog,2,0ab410a4baf435f5b6496cb061c11dc1|b5512b7b61119e0a76d1f6b3bd6d2b94,14,0.0007
pog,2,44187dfef4ed2dd3669957cc9592514e|fc528592c3858f90196fbfacc814f235,14,0.0007
pog,2,7b0b5e99f45560c0f83ee235d461ca04|a6cd655d1645f38869be793d5fb194cb,14,0.0007
pog,2,19125833f147d19800e3aa39ecfc76c2|6eb82f81b7105a1112fec1bb3c8dd62b,14,0.0007
pog,2,58f1ddb77bfc5576db30fa20e53111fa|664162d351ab59ea042546db288bbf7c,14,0.0007
pog,2,664162d351ab59ea042546db288bbf7c|c5a37fdeb54701aa580971fcfe834201,14,0.0007
pog,2,58f1ddb77bfc5576db30fa20e53111fa|c6ba1690407cbd175f036694488a914e,14,0.0007
pog,2,9e3e1aff5fca5f418e5e3679ff932c05|b608ccb44928992e75009892971acd46,14,0.0007
pog,2,58f1ddb77bfc5576db30fa20e53111fa|f38776a72637f9103f9229c5f2c92e41,14,0.0007
pog,2,19125833f147d19800e3aa39ecfc76c2|dab681fd76ae76e9421f7378ed0ed11d,14,0.0007
pog,2,022ab423f035b47ac0af5046c51ed093|fbf269b6cc339b080853c548156a1050,14,0.0007
pog,2,3afab60a60abe737c6b12772e0fcec0a|fbf269b6cc339b080853c548156a1050,13,0.00065
pog,2,44187dfef4ed2dd3669957cc9592514e|83fb64f0af37f88a42f311549fb261cb,13,0.00065
pog,2,44187dfef4ed2dd3669957cc9592514e|de802e3a05e11e88ddd894aa58e0f4d9,13,0.00065
pog,2,0ab410a4baf435f5b6496cb061c11dc1|8585a77eaebc91282b433359863cb569,13,0.00065
pog,2,2b28f4772c30b8544c742f6a349a06b3|fbf269b6cc339b080853c548156a1050,13,0.00065
pog,2,2deec110140f47a0a9b9fddf744f956e|6b0fd0d9ed161e73775d02021a82eebc,13,0.00065
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|9fa5c6beaf93259bc3dcd4ead2b3397f,13,0.00065
pog,2,23ee17885f87575534b44d099507a747|bc11aa63d5a69b1b0f90c34fd2c62102,13,0.00065
pog,2,7c3f3d05228e2ee51736f64757cfb385|ecff24c1d93157b5c20fd73bb31faced,13,0.00065
pog,2,46eacb79120159c0d446c08e1f671b0f|594c45bd75088c708c8acb043ca9b377,12,0.0006
pog,2,814ed433f7b89cef654140214dfdaab5|c5a37fdeb54701aa580971fcfe834201,12,0.0006
