dataset,antecedent_size,antecedent,consequent,joint_count,antecedent_count,consequent_count,support,confidence,lift,pmi
pog,1,46eacb79120159c0d446c08e1f671b0f,fc528592c3858f90196fbfacc814f235,334,1613,2565,0.0167,0.20706757594544328,1.614561995675971,0.6911428383734426
pog,1,fc528592c3858f90196fbfacc814f235,46eacb79120159c0d446c08e1f671b0f,334,2565,1613,0.0167,0.13021442495126706,1.614561995675971,0.6911428383734426
pog,1,8585a77eaebc91282b433359863cb569,852a581f78e4f4d7ecf9972a038e440c,327,805,3520,0.01635,0.4062111801242236,2.308018068887634,1.206654518520893
pog,1,852a581f78e4f4d7ecf9972a038e440c,8585a77eaebc91282b433359863cb569,327,3520,805,0.01635,0.09289772727272727,2.308018068887634,1.206654518520893
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,852a581f78e4f4d7ecf9972a038e440c,324,1421,3520,0.0162,0.22800844475721324,1.2955025270296208,0.3735118296666343
pog,1,852a581f78e4f4d7ecf9972a038e440c,6eb82f81b7105a1112fec1bb3c8dd62b,324,3520,1421,0.0162,0.09204545454545454,1.2955025270296205,0.3735118296666341
pog,1,022ab423f035b47ac0af5046c51ed093,3e600277f4bf92983bf6fcb0ac09e0d7,318,1505,2926,0.0159,0.21129568106312294,1.4442630284560691,0.5303335090482534
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,022ab423f035b47ac0af5046c51ed093,318,2926,1505,0.0159,0.10868079289131921,1.4442630284560694,0.5303335090482536
pog,1,841c8877534da01768696cd2375bab70,2450d5bfc87a1f5b96e2837f5c87a70c,316,739,3599,0.0158,0.42760487144790255,2.3762426865679496,1.2486821866556737
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,841c8877534da01768696cd2375bab70,316,3599,739,0.0158,0.08780216726868574,2.37624268656795,1.2486821866556739
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,95c3a26ab13f3ec5cd28a281e3685e7b,311,2926,3217,0.01555,0.10628844839371156,0.6607923431377778,-0.5977311251111733
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,3e600277f4bf92983bf6fcb0ac09e0d7,311,3217,2926,0.01555,0.09667391980105688,0.6607923431377777,-0.5977311251111735
pog,1,8476c833956c74092868c24514562b0b,3e600277f4bf92983bf6fcb0ac09e0d7,307,1714,2926,0.01535,0.17911318553092181,1.224286982439657,0.291941776668642
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,8476c833956c74092868c24514562b0b,307,2926,1714,0.01535,0.10492139439507861,1.2242869824396572,0.2919417766686423
pog,1,8585a77eaebc91282b433359863cb569,126c091a8ff171f694733a624089e68a,305,805,7537,0.01525,0.37888198757763975,1.005392032845004,0.007758161660792112
pog,1,126c091a8ff171f694733a624089e68a,8585a77eaebc91282b433359863cb569,305,7537,805,0.01525,0.04046702932201141,1.0053920328450041,0.007758161660792431
pog,1,08734b0d499542a3a0ae060fb5597d09,b608ccb44928992e75009892971acd46,304,1153,4689,0.0152,0.26366001734605377,1.1245895386907818,0.16939853162044258
pog,1,b608ccb44928992e75009892971acd46,08734b0d499542a3a0ae060fb5597d09,304,4689,1153,0.0152,0.06483258690552357,1.1245895386907818,0.16939853162044258
pog,1,8476c833956c74092868c24514562b0b,a6cd655d1645f38869be793d5fb194cb,303,1714,3991,0.01515,0.17677946324387397,0.8858905700018741,-0.1747995946013711
pog,1,a6cd655d1645f38869be793d5fb194cb,8476c833956c74092868c24514562b0b,303,3991,1714,0.01515,0.07592082184916062,0.8858905700018742,-0.17479959460137093
pog,1,ecff24c1d93157b5c20fd73bb31faced,814ed433f7b89cef654140214dfdaab5,291,884,1011,0.01455,0.32918552036199095,6.512077554144232,2.703117881163287
pog,1,814ed433f7b89cef654140214dfdaab5,ecff24c1d93157b5c20fd73bb31faced,291,1011,884,0.01455,0.2878338278931751,6.512077554144232,2.703117881163287
pog,1,dab681fd76ae76e9421f7378ed0ed11d,ecff24c1d93157b5c20fd73bb31faced,285,517,884,0.01425,0.5512572533849129,12.471883560744637,3.6406074588951873
pog,1,ecff24c1d93157b5c20fd73bb31faced,dab681fd76ae76e9421f7378ed0ed11d,285,884,517,0.01425,0.3223981900452489,12.471883560744637,3.6406074588951873
pog,1,72b059d86956ec93bbe2ae5a6622f4bd,19125833f147d19800e3aa39ecfc76c2,284,947,1150,0.0142,0.29989440337909185,5.21555484137551,2.3828207377540087
pog,1,19125833f147d19800e3aa39ecfc76c2,72b059d86956ec93bbe2ae5a6622f4bd,284,1150,947,0.0142,0.24695652173913044,5.215554841375511,2.3828207377540087
pog,1,c6ba1690407cbd175f036694488a914e,3e600277f4bf92983bf6fcb0ac09e0d7,275,1256,2926,0.01375,0.21894904458598727,1.4965758344906852,0.5816653849313573
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,46eacb79120159c0d446c08e1f671b0f,275,1383,1613,0.01375,0.19884309472161968,2.4655064441614343,1.3018840236553346
pog,1,46eacb79120159c0d446c08e1f671b0f,de802e3a05e11e88ddd894aa58e0f4d9,275,1613,1383,0.01375,0.17048977061376316,2.465506444161434,1.3018840236553344
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,c6ba1690407cbd175f036694488a914e,275,2926,1256,0.01375,0.09398496240601503,1.4965758344906854,0.5816653849313576
pog,1,841c8877534da01768696cd2375bab70,126c091a8ff171f694733a624089e68a,274,739,7537,0.0137,0.37077131258457374,0.9838697428275806,-0.023460768973101346
pog,1,126c091a8ff171f694733a624089e68a,841c8877534da01768696cd2375bab70,274,7537,739,0.0137,0.036353986997479104,0.9838697428275807,-0.023460768973101183
pog,1,83fb64f0af37f88a42f311549fb261cb,814ed433f7b89cef654140214dfdaab5,273,772,1011,0.01365,0.3536269430051813,6.995587398717732,2.8064452012982066
pog,1,814ed433f7b89cef654140214dfdaab5,83fb64f0af37f88a42f311549fb261cb,273,1011,772,0.01365,0.27002967359050445,6.995587398717731,2.8064452012982066
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,3e600277f4bf92983bf6fcb0ac09e0d7,273,1383,2926,0.01365,0.19739696312364424,1.3492615387808902,0.43217002518032066
pog,1,8476c833956c74092868c24514562b0b,fc528592c3858f90196fbfacc814f235,273,1714,2565,0.01365,0.15927654609101516,1.241922386674582,0.3125750158623855
pog,1,fc528592c3858f90196fbfacc814f235,8476c833956c74092868c24514562b0b,273,2565,1714,0.01365,0.1064327485380117,1.2419223866745823,0.31257501586238573
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,de802e3a05e11e88ddd894aa58e0f4d9,273,2926,1383,0.01365,0.09330143540669857,1.3492615387808902,0.43217002518032066
pog,1,8585a77eaebc91282b433359863cb569,a6cd655d1645f38869be793d5fb194cb,272,805,3991,0.0136,0.337888198757764,1.6932508081070607,0.7597956842865379
pog,1,a6cd655d1645f38869be793d5fb194cb,8585a77eaebc91282b433359863cb569,272,3991,805,0.0136,0.0681533450263092,1.6932508081070607,0.7597956842865379
pog,1,19125833f147d19800e3aa39ecfc76c2,664162d351ab59ea042546db288bbf7c,271,1150,10107,0.01355,0.23565217391304347,0.4663147796834738,-1.1006239387713301
pog,1,08734b0d499542a3a0ae060fb5597d09,3e600277f4bf92983bf6fcb0ac09e0d7,271,1153,2926,0.01355,0.23503902862098872,1.60655521955563,0.683970569113062
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,08734b0d499542a3a0ae060fb5597d09,271,2926,1153,0.01355,0.09261790840738209,1.6065552195556303,0.6839705691130622
pog,1,664162d351ab59ea042546db288bbf7c,19125833f147d19800e3aa39ecfc76c2,271,10107,1150,0.01355,0.026813099831799744,0.4663147796834738,-1.1006239387713301
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,b608ccb44928992e75009892971acd46,266,1421,4689,0.0133,0.18719211822660098,0.7984308732207336,-0.3247605879129619
pog,1,b608ccb44928992e75009892971acd46,6eb82f81b7105a1112fec1bb3c8dd62b,266,4689,1421,0.0133,0.05672851354233312,0.7984308732207335,-0.3247605879129621
pog,1,3afab60a60abe737c6b12772e0fcec0a,b608ccb44928992e75009892971acd46,261,1258,4689,0.01305,0.20747217806041335,0.8849314483276322,-0.17636239448077587
pog,1,b608ccb44928992e75009892971acd46,3afab60a60abe737c6b12772e0fcec0a,261,4689,1258,0.01305,0.05566218809980806,0.8849314483276322,-0.17636239448077587
pog,1,08734b0d499542a3a0ae060fb5597d09,852a581f78e4f4d7ecf9972a038e440c,260,1153,3520,0.013,0.22549869904596703,1.2812426082157218,0.35754368140147236
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,3e600277f4bf92983bf6fcb0ac09e0d7,260,1421,2926,0.013,0.18296973961998592,1.2506475708816533,0.3226752991966364
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,6eb82f81b7105a1112fec1bb3c8dd62b,260,2926,1421,0.013,0.08885850991114148,1.2506475708816536,0.3226752991966366
pog,1,852a581f78e4f4d7ecf9972a038e440c,08734b0d499542a3a0ae060fb5597d09,260,3520,1153,0.013,0.07386363636363637,1.281242608215722,0.35754368140147263
pog,1,83fb64f0af37f88a42f311549fb261cb,72b059d86956ec93bbe2ae5a6622f4bd,252,772,947,0.0126,0.32642487046632124,6.893872660323574,2.7853146503129005
pog,1,72b059d86956ec93bbe2ae5a6622f4bd,83fb64f0af37f88a42f311549fb261cb,252,947,772,0.0126,0.26610348468849,6.8938726603235745,2.7853146503129005
pog,1,c6342df4744ae61888fa993d281972d7,03bfc1d4783966c69cc6aef8247e0103,247,407,1957,0.01235,0.6068796068796068,6.202142124472221,2.632766586241076
pog,1,856a563554cc6f5b2bac63e3e8ff10b5,ecff24c1d93157b5c20fd73bb31faced,247,517,884,0.01235,0.47775628626692457,10.808965752645351,3.434156581427761
pog,1,ecff24c1d93157b5c20fd73bb31faced,856a563554cc6f5b2bac63e3e8ff10b5,247,884,517,0.01235,0.27941176470588236,10.808965752645351,3.434156581427761
pog,1,c6ba1690407cbd175f036694488a914e,de802e3a05e11e88ddd894aa58e0f4d9,247,1256,1383,0.01235,0.19665605095541402,2.8439052921968764,1.5078734210920057
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,c6ba1690407cbd175f036694488a914e,247,1383,1256,0.01235,0.17859725234996385,2.843905292196877,1.507873421092006
pog,1,03bfc1d4783966c69cc6aef8247e0103,c6342df4744ae61888fa993d281972d7,247,1957,407,0.01235,0.1262135922330097,6.202142124472221,2.632766586241076
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,b608ccb44928992e75009892971acd46,246,1372,4689,0.0123,0.1793002915451895,0.764769850907185,-0.3869024450049436
pog,1,b608ccb44928992e75009892971acd46,bc11aa63d5a69b1b0f90c34fd2c62102,246,4689,1372,0.0123,0.052463211772232884,0.764769850907185,-0.3869024450049436
pog,1,08734b0d499542a3a0ae060fb5597d09,fc528592c3858f90196fbfacc814f235,242,1153,2565,0.0121,0.209887250650477,1.6365477633565457,0.7106557086778554
pog,1,fc528592c3858f90196fbfacc814f235,08734b0d499542a3a0ae060fb5597d09,242,2565,1153,0.0121,0.09434697855750487,1.636547763356546,0.7106557086778557
pog,1,9e3e1aff5fca5f418e5e3679ff932c05,03bfc1d4783966c69cc6aef8247e0103,240,367,1957,0.012,0.6539509536784741,6.683198300239899,2.7405386816879513
pog,1,03bfc1d4783966c69cc6aef8247e0103,9e3e1aff5fca5f418e5e3679ff932c05,240,1957,367,0.012,0.12263668880940215,6.683198300239899,2.7405386816879513
pog,1,b5512b7b61119e0a76d1f6b3bd6d2b94,852a581f78e4f4d7ecf9972a038e440c,237,628,3520,0.01185,0.37738853503184716,2.144253039953677,1.100475166031422
pog,1,852a581f78e4f4d7ecf9972a038e440c,b5512b7b61119e0a76d1f6b3bd6d2b94,237,3520,628,0.01185,0.06732954545454546,2.144253039953677,1.100475166031422
pog,1,8585a77eaebc91282b433359863cb569,b608ccb44928992e75009892971acd46,234,805,4689,0.0117,0.2906832298136646,1.239851694662677,0.3101675624100541
pog,1,b608ccb44928992e75009892971acd46,8585a77eaebc91282b433359863cb569,234,4689,805,0.0117,0.04990403071017274,1.2398516946626768,0.31016756241005383
pog,1,fbf269b6cc339b080853c548156a1050,664162d351ab59ea042546db288bbf7c,231,438,10107,0.01155,0.5273972602739726,1.0436277041139264,0.06160714752142022
pog,1,664162d351ab59ea042546db288bbf7c,fbf269b6cc339b080853c548156a1050,231,10107,438,0.01155,0.022855446720094985,1.0436277041139264,0.06160714752142022
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,95c3a26ab13f3ec5cd28a281e3685e7b,229,1372,3217,0.01145,0.16690962099125364,1.0376724960600165,0.053351180820842656
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,bc11aa63d5a69b1b0f90c34fd2c62102,229,3217,1372,0.01145,0.07118433322971712,1.0376724960600165,0.053351180820842656
pog,1,b5512b7b61119e0a76d1f6b3bd6d2b94,126c091a8ff171f694733a624089e68a,221,628,7537,0.01105,0.3519108280254777,0.9338220194387095,-0.09878048728767268
pog,1,126c091a8ff171f694733a624089e68a,b5512b7b61119e0a76d1f6b3bd6d2b94,221,7537,628,0.01105,0.029322011410375482,0.9338220194387097,-0.09878048728767233
pog,1,64fe11119537f0ea81cfb5e4d54b3c71,664162d351ab59ea042546db288bbf7c,216,383,10107,0.0108,0.5639686684073107,1.1159961777130916,0.15833208594504763
pog,1,664162d351ab59ea042546db288bbf7c,64fe11119537f0ea81cfb5e4d54b3c71,216,10107,383,0.0108,0.0213713268032057,1.1159961777130913,0.15833208594504733
pog,1,46eacb79120159c0d446c08e1f671b0f,95c3a26ab13f3ec5cd28a281e3685e7b,204,1613,3217,0.0102,0.12647241165530068,0.7862754843350991,-0.34689322228743613
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,46eacb79120159c0d446c08e1f671b0f,204,3217,1613,0.0102,0.06341311781162574,0.7862754843350991,-0.34689322228743613
pog,1,fbf269b6cc339b080853c548156a1050,126c091a8ff171f694733a624089e68a,201,438,7537,0.01005,0.4589041095890411,1.2177367907364762,0.28420233379027804
pog,1,126c091a8ff171f694733a624089e68a,fbf269b6cc339b080853c548156a1050,201,7537,438,0.01005,0.026668435717128833,1.2177367907364764,0.2842023337902783
pog,1,82462c11b65faedd60ec94210debc584,814ed433f7b89cef654140214dfdaab5,200,524,1011,0.01,0.3816793893129771,7.55053193497482,2.9165782858837095
pog,1,814ed433f7b89cef654140214dfdaab5,82462c11b65faedd60ec94210debc584,200,1011,524,0.01,0.19782393669634027,7.550531934974819,2.916578285883709
pog,1,2b28f4772c30b8544c742f6a349a06b3,2450d5bfc87a1f5b96e2837f5c87a70c,197,724,3599,0.00985,0.27209944751381215,1.5120836205268806,0.5965379249978928
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,2b28f4772c30b8544c742f6a349a06b3,197,3599,724,0.00985,0.05473742706307307,1.5120836205268804,0.5965379249978926
pog,1,1199c4654170f33208d7932d7d2587a5,664162d351ab59ea042546db288bbf7c,196,385,10107,0.0098,0.509090909090909,1.0074026102521205,0.010640374239480409
pog,1,664162d351ab59ea042546db288bbf7c,1199c4654170f33208d7932d7d2587a5,196,10107,385,0.0098,0.01939250024735332,1.0074026102521205,0.010640374239480409
pog,1,814ed433f7b89cef654140214dfdaab5,19125833f147d19800e3aa39ecfc76c2,195,1011,1150,0.00975,0.19287833827893175,3.3544058831118564,1.7460572655643078
pog,1,19125833f147d19800e3aa39ecfc76c2,814ed433f7b89cef654140214dfdaab5,195,1150,1011,0.00975,0.16956521739130434,3.3544058831118564,1.7460572655643078
pog,1,2b28f4772c30b8544c742f6a349a06b3,b608ccb44928992e75009892971acd46,191,724,4689,0.00955,0.2638121546961326,1.1252384503993713,0.17023075678117217
pog,1,b608ccb44928992e75009892971acd46,2b28f4772c30b8544c742f6a349a06b3,191,4689,724,0.00955,0.04073363190445724,1.125238450399371,0.1702307567811719
pog,1,2b28f4772c30b8544c742f6a349a06b3,95c3a26ab13f3ec5cd28a281e3685e7b,190,724,3217,0.0095,0.26243093922651933,1.6315258888810653,0.7062218801444535
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,2b28f4772c30b8544c742f6a349a06b3,190,3217,724,0.0095,0.05906123717749456,1.631525888881065,0.7062218801444533
pog,1,19125833f147d19800e3aa39ecfc76c2,2450d5bfc87a1f5b96e2837f5c87a70c,189,1150,3599,0.00945,0.16434782608695653,0.9132971719197363,-0.1308437289859429
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,19125833f147d19800e3aa39ecfc76c2,189,3599,1150,0.00945,0.05251458738538483,0.9132971719197361,-0.1308437289859431
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,95c3a26ab13f3ec5cd28a281e3685e7b,188,1421,3217,0.0094,0.13230119634060522,0.822512877467238,-0.2818898286684318
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,6eb82f81b7105a1112fec1bb3c8dd62b,188,3217,1421,0.0094,0.05843953994404725,0.8225128774672378,-0.2818898286684322
pog,1,841c8877534da01768696cd2375bab70,95c3a26ab13f3ec5cd28a281e3685e7b,183,739,3217,0.00915,0.2476319350473613,1.5395208893214878,0.6224814430346025
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,841c8877534da01768696cd2375bab70,183,3217,739,0.00915,0.05688529686042897,1.539520889321488,0.6224814430346027
pog,1,856a563554cc6f5b2bac63e3e8ff10b5,dab681fd76ae76e9421f7378ed0ed11d,182,517,517,0.0091,0.3520309477756286,13.618218482616193,3.767466079118276
pog,1,dab681fd76ae76e9421f7378ed0ed11d,856a563554cc6f5b2bac63e3e8ff10b5,182,517,517,0.0091,0.3520309477756286,13.618218482616193,3.767466079118276
pog,1,83fb64f0af37f88a42f311549fb261cb,ecff24c1d93157b5c20fd73bb31faced,180,772,884,0.009,0.23316062176165803,5.275127189177783,2.399205879219612
pog,1,ecff24c1d93157b5c20fd73bb31faced,83fb64f0af37f88a42f311549fb261cb,180,884,772,0.009,0.20361990950226244,5.275127189177783,2.399205879219612
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,fc528592c3858f90196fbfacc814f235,178,1383,2565,0.0089,0.128705712219812,1.0035533116554542,0.005117258870936654
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,95c3a26ab13f3ec5cd28a281e3685e7b,178,1383,3217,0.0089,0.128705712219812,0.8001598521592291,-0.3216398512873855
pog,1,fc528592c3858f90196fbfacc814f235,de802e3a05e11e88ddd894aa58e0f4d9,178,2565,1383,0.0089,0.06939571150097466,1.0035533116554542,0.005117258870936654
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,de802e3a05e11e88ddd894aa58e0f4d9,178,3217,1383,0.0089,0.05533105377681069,0.800159852159229,-0.32163985128738565
pog,1,19125833f147d19800e3aa39ecfc76c2,126c091a8ff171f694733a624089e68a,177,1150,7537,0.00885,0.15391304347826087,0.40841991104752784,-1.2918748935362172
pog,1,126c091a8ff171f694733a624089e68a,19125833f147d19800e3aa39ecfc76c2,177,7537,1150,0.00885,0.02348414488523285,0.40841991104752784,-1.2918748935362172
pog,1,83fb64f0af37f88a42f311549fb261cb,19125833f147d19800e3aa39ecfc76c2,176,772,1150,0.0088,0.22797927461139897,3.96485694976346,1.9872688150869287
pog,1,19125833f147d19800e3aa39ecfc76c2,83fb64f0af37f88a42f311549fb261cb,176,1150,772,0.0088,0.15304347826086956,3.96485694976346,1.9872688150869287
pog,1,c6ba1690407cbd175f036694488a914e,852a581f78e4f4d7ecf9972a038e440c,175,1256,3520,0.00875,0.1393312101910828,0.7916546033584251,-0.3370569710345083
pog,1,852a581f78e4f4d7ecf9972a038e440c,c6ba1690407cbd175f036694488a914e,175,3520,1256,0.00875,0.04971590909090909,0.7916546033584251,-0.3370569710345083
pog,1,c6ba1690407cbd175f036694488a914e,fc528592c3858f90196fbfacc814f235,173,1256,2565,0.00865,0.1377388535031847,1.0739871618182044,0.10297674780013066
pog,1,fc528592c3858f90196fbfacc814f235,c6ba1690407cbd175f036694488a914e,173,2565,1256,0.00865,0.06744639376218324,1.0739871618182046,0.10297674780013097
pog,1,8585a77eaebc91282b433359863cb569,3e600277f4bf92983bf6fcb0ac09e0d7,172,805,2926,0.0086,0.21366459627329193,1.4604552035084888,0.5464181071110811
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,8585a77eaebc91282b433359863cb569,172,2926,805,0.0086,0.05878332194121668,1.460455203508489,0.5464181071110813
pog,1,8476c833956c74092868c24514562b0b,95c3a26ab13f3ec5cd28a281e3685e7b,167,1714,3217,0.00835,0.09743290548424738,0.6057376778628994,-0.7232349427417367
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,8476c833956c74092868c24514562b0b,167,3217,1714,0.00835,0.051911718992850485,0.6057376778628994,-0.7232349427417367
pog,1,1199c4654170f33208d7932d7d2587a5,126c091a8ff171f694733a624089e68a,163,385,7537,0.00815,0.42337662337662335,1.1234619168810491,0.16795122086133674
pog,1,126c091a8ff171f694733a624089e68a,1199c4654170f33208d7932d7d2587a5,163,7537,385,0.00815,0.021626641899960195,1.1234619168810491,0.16795122086133674
pog,1,64fe11119537f0ea81cfb5e4d54b3c71,2450d5bfc87a1f5b96e2837f5c87a70c,158,383,3599,0.0079,0.412532637075718,2.292484785083179,1.1969121588768679
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,64fe11119537f0ea81cfb5e4d54b3c71,158,3599,383,0.0079,0.04390108363434287,2.2924847850831784,1.1969121588768674
pog,1,dab681fd76ae76e9421f7378ed0ed11d,814ed433f7b89cef654140214dfdaab5,152,517,1011,0.0076,0.2940038684719536,5.8161002665074895,2.5400521407750856
pog,1,814ed433f7b89cef654140214dfdaab5,dab681fd76ae76e9421f7378ed0ed11d,152,1011,517,0.0076,0.1503461918892186,5.8161002665074895,2.5400521407750856
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,2450d5bfc87a1f5b96e2837f5c87a70c,151,1383,3599,0.00755,0.10918293564714389,0.6067404037073848,-0.7208487092006933
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,de802e3a05e11e88ddd894aa58e0f4d9,151,3599,1383,0.00755,0.041956098916365654,0.6067404037073847,-0.7208487092006935
pog,1,022ab423f035b47ac0af5046c51ed093,8476c833956c74092868c24514562b0b,149,1505,1714,0.00745,0.09900332225913622,1.1552312982396291,0.20818173425204675
pog,1,8476c833956c74092868c24514562b0b,022ab423f035b47ac0af5046c51ed093,149,1714,1505,0.00745,0.08693115519253208,1.1552312982396291,0.20818173425204675
pog,1,0ab410a4baf435f5b6496cb061c11dc1,a6cd655d1645f38869be793d5fb194cb,147,1057,3991,0.00735,0.1390728476821192,0.6969323361669716,-0.520909500508141
pog,1,a6cd655d1645f38869be793d5fb194cb,0ab410a4baf435f5b6496cb061c11dc1,147,3991,1057,0.00735,0.036832873966424456,0.6969323361669717,-0.5209095005081408
pog,1,c6342df4744ae61888fa993d281972d7,814ed433f7b89cef654140214dfdaab5,145,407,1011,0.00725,0.35626535626535627,7.047781528493695,2.8171692033951223
pog,1,814ed433f7b89cef654140214dfdaab5,c6342df4744ae61888fa993d281972d7,145,1011,407,0.00725,0.1434223541048467,7.047781528493695,2.8171692033951223
pog,1,82462c11b65faedd60ec94210debc584,83fb64f0af37f88a42f311549fb261cb,144,524,772,0.0072,0.2748091603053435,7.119408298065894,2.831757342186231
pog,1,83fb64f0af37f88a42f311549fb261cb,82462c11b65faedd60ec94210debc584,144,772,524,0.0072,0.18652849740932642,7.119408298065894,2.831757342186231
pog,1,f38776a72637f9103f9229c5f2c92e41,03bfc1d4783966c69cc6aef8247e0103,142,259,1957,0.0071,0.5482625482625483,5.60309195976033,2.486223170740774
