dataset,bundle_id,sample_idx,gt_category,gt_cosine,gt_rank,gt_representative_items
pog_dense,253,47,852a581f78e4f4d7ecf9972a038e440c,-0.7154282493310454,61,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,256,48,2450d5bfc87a1f5b96e2837f5c87a70c,0.8347973351156347,10,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,256,48,de802e3a05e11e88ddd894aa58e0f4d9,0.913729320270277,4,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,261,49,2450d5bfc87a1f5b96e2837f5c87a70c,0.9976632017185095,1,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,261,49,95c3a26ab13f3ec5cd28a281e3685e7b,0.9300316178106436,17,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,264,50,b608ccb44928992e75009892971acd46,0.893609163298444,22,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,273,51,126c091a8ff171f694733a624089e68a,-0.2753194754196585,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,279,52,6d399e81b6d56cdf82bed9c5b35a1885,0.953777174319231,8,"[""巧魂原创无毛猫斯芬克斯脖子饰品925纯银吊坠锁骨情侣项链圣诞礼"", ""顺庆银楼s925纯银灯泡吊坠简约镶嵌仿锆石银项链锁骨链银饰品首饰"", ""鑫蕊开光冰彩虹眼黑曜石狐狸吊坠狐仙招桃花防小人小三女灵狐项链""]"
pog_dense,279,52,95c3a26ab13f3ec5cd28a281e3685e7b,0.9438611972852106,13,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,279,52,de802e3a05e11e88ddd894aa58e0f4d9,0.6723619260721023,25,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,281,53,0ab410a4baf435f5b6496cb061c11dc1,0.8157091132849748,6,"[""曼古银/曼谷银s925银耳钉时尚气质韩国简约短发小巧珍珠耳环女"", ""不对称欧美夸张心形珍珠银针耳钉女气质个性潮款耳环耳坠耳饰配饰"", ""会动的耳钉女韩国时尚气质蝴蝶网红耳环高级感长款流苏百搭耳线""]"
pog_dense,282,54,46eacb79120159c0d446c08e1f671b0f,0.3760236578065005,26,"[""韩都衣舍2018新款女装春装韩版字母V领长袖T恤EJ9090玎"", ""【官方折扣】诗凡黎2018夏季新款韩版小清新喇叭袖女短袖时尚T恤"", ""红色条纹短袖T恤女韩版露肩夏季2018新款漏两肩短款怪味少女上衣""]"
pog_dense,283,55,03bfc1d4783966c69cc6aef8247e0103,0.5971218870385101,14,"[""NOTHOMME日系潮牌宽松九分西装裤男款纯色锥形休闲裤上班ifashion"", ""男道夏装新款日系宽松休闲裤男潮流小脚9分裤青年工装水洗九分裤"", ""GBOY春季潮流多口袋工装裤男日系青年水洗宽松小脚裤休闲哈伦裤""]"
pog_dense,283,55,82462c11b65faedd60ec94210debc584,0.5945303984013056,16,"[""GRINCH 2019 SS美式视觉撞色拼接运动夹克男女情侣嘻哈风外套潮牌"", ""二十八间春装男装嘻哈潮牌撞色夹克潮流个性上衣青年休闲男生外套"", ""GENANX闪电潮牌牛仔外套男秋冬新款撞色飘带连帽外套夹克男士""]"
pog_dense,286,56,3afab60a60abe737c6b12772e0fcec0a,0.9708991287484927,6,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""真美诗夏季专柜同款耳环饰扣牛皮粗跟女凉鞋ZT111BL7"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog_dense,286,56,95c3a26ab13f3ec5cd28a281e3685e7b,0.9405252321476881,17,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,288,57,126c091a8ff171f694733a624089e68a,0.19584472214698523,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,288,57,8585a77eaebc91282b433359863cb569,-0.45747656435204465,41,"[""MG小象大毛领棉衣女中长款连帽休闲加厚学生棉服新款冬季棉袄外套"", ""午睡自制日系 仿兔绒毛毛短外套女 棉衣2018秋冬新款宽松加厚外套"", ""安小落冬季新款自制纯色加厚宽松情侣棉衣女大码外套保暖连帽棉服""]"
pog_dense,288,57,b608ccb44928992e75009892971acd46,0.949639852395853,2,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,298,58,3e600277f4bf92983bf6fcb0ac09e0d7,0.8105536258365771,4,"[""阿俪克斯高腰阔腿裤女春季2019新款刺绣街头条纹开叉运动裤子"", ""短裤女秋2018新款黑色PU裤子 韩版宽松时尚休闲百搭松紧高腰皮裤"", ""nini 复古风坠感阔腿裤女宽松大长腿高腰秋冬休闲裤长裤女秋""]"
pog_dense,298,58,b608ccb44928992e75009892971acd46,0.42025946324548363,15,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,301,59,664162d351ab59ea042546db288bbf7c,0.9010816374331807,3,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,301,59,852a581f78e4f4d7ecf9972a038e440c,-0.47121650917145824,40,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,302,60,b608ccb44928992e75009892971acd46,0.6935388001743801,6,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,307,61,664162d351ab59ea042546db288bbf7c,0.7565509816112915,4,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,310,62,022ab423f035b47ac0af5046c51ed093,0.013287975060250354,38,"[""roselingling 随性慵懒高领厚实灯笼落肩袖线条感保暖针织衫毛衣"", ""2018新款雪尼尔丝绒连帽大毛衣女韩版宽松学生上衣套头带帽衫秋冬"", ""MONA 新款针织连衣裙女中长款过膝毛衣修身加厚套头打底衫""]"
pog_dense,310,62,664162d351ab59ea042546db288bbf7c,0.7092329996434603,6,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,310,62,a6cd655d1645f38869be793d5fb194cb,0.7386492580444853,5,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,317,63,8476c833956c74092868c24514562b0b,0.394917219688805,17,"[""焦糖色水波纹双面绒羊毛大衣女手工2017秋冬装新款双排扣毛呢外套"", ""双面羊绒大衣女新款2018秋冬高端韩版赫本风呢子中长款&zwnj;毛呢外套"", ""红色千鸟格羊毛呢外套复古中长款呢子大衣秋冬季女装20199新款""]"
pog_dense,327,64,a6cd655d1645f38869be793d5fb194cb,0.7386492580444853,5,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,328,65,664162d351ab59ea042546db288bbf7c,-0.13162145692712346,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,328,65,b608ccb44928992e75009892971acd46,0.005501824753524301,19,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,329,66,126c091a8ff171f694733a624089e68a,0.21386195867317226,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,329,66,c6ba1690407cbd175f036694488a914e,0.8677309712040373,4,"[""小宜定制 2018秋冬新款韩版毛绒休闲卫衣女宽松加绒连帽厚外套"", ""韩都衣舍2018新款女装春装卫衣OU9675堯"", ""roselingling 春秋季宫廷风荷叶边压褶灯芯绒宽松长袖上衣女女""]"
pog_dense,341,67,664162d351ab59ea042546db288bbf7c,0.3438831143364032,18,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,341,67,de802e3a05e11e88ddd894aa58e0f4d9,0.8532260970119538,4,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,342,68,126c091a8ff171f694733a624089e68a,-0.3350730571470773,35,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,348,69,3e600277f4bf92983bf6fcb0ac09e0d7,0.7471091699115868,5,"[""阿俪克斯高腰阔腿裤女春季2019新款刺绣街头条纹开叉运动裤子"", ""短裤女秋2018新款黑色PU裤子 韩版宽松时尚休闲百搭松紧高腰皮裤"", ""nini 复古风坠感阔腿裤女宽松大长腿高腰秋冬休闲裤长裤女秋""]"
pog_dense,350,70,664162d351ab59ea042546db288bbf7c,0.7565509816112915,4,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,358,71,3afab60a60abe737c6b12772e0fcec0a,0.995099339120924,3,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""真美诗夏季专柜同款耳环饰扣牛皮粗跟女凉鞋ZT111BL7"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog_dense,358,71,95c3a26ab13f3ec5cd28a281e3685e7b,0.9049221412950866,20,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,359,72,3afab60a60abe737c6b12772e0fcec0a,0.9560605754483713,6,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""真美诗夏季专柜同款耳环饰扣牛皮粗跟女凉鞋ZT111BL7"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog_dense,359,72,95c3a26ab13f3ec5cd28a281e3685e7b,0.9438611972852106,13,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,360,73,3e600277f4bf92983bf6fcb0ac09e0d7,0.6016540261392158,25,"[""阿俪克斯高腰阔腿裤女春季2019新款刺绣街头条纹开叉运动裤子"", ""短裤女秋2018新款黑色PU裤子 韩版宽松时尚休闲百搭松紧高腰皮裤"", ""nini 复古风坠感阔腿裤女宽松大长腿高腰秋冬休闲裤长裤女秋""]"
pog_dense,360,73,664162d351ab59ea042546db288bbf7c,0.9492861820105412,19,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,360,73,b608ccb44928992e75009892971acd46,0.9340013844996385,22,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,371,74,2450d5bfc87a1f5b96e2837f5c87a70c,0.13181563258854773,24,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,372,75,126c091a8ff171f694733a624089e68a,-0.27757490871475043,31,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,378,76,2450d5bfc87a1f5b96e2837f5c87a70c,0.5520191462756732,7,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,378,76,b608ccb44928992e75009892971acd46,0.6506077028824939,5,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,392,77,664162d351ab59ea042546db288bbf7c,0.34660104958302007,17,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,395,78,126c091a8ff171f694733a624089e68a,0.366340032833803,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,396,79,126c091a8ff171f694733a624089e68a,-0.08017931168963317,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,400,80,3e600277f4bf92983bf6fcb0ac09e0d7,0.8142324205315397,3,"[""阿俪克斯高腰阔腿裤女春季2019新款刺绣街头条纹开叉运动裤子"", ""短裤女秋2018新款黑色PU裤子 韩版宽松时尚休闲百搭松紧高腰皮裤"", ""nini 复古风坠感阔腿裤女宽松大长腿高腰秋冬休闲裤长裤女秋""]"
pog_dense,405,81,2450d5bfc87a1f5b96e2837f5c87a70c,0.6056394177237079,9,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
